Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALEXANDER, David ",Centre Forward,6,1,0,0,0,0,0,0,0
,"ALMOND, Willie ",Centre Half,9,1,0,0,0,0,0,0,0
,"BOWIE, William ",Wing Half,9,1,0,0,0,0,1,0,0
,"COOKSON, Harry ",Centre Forward,27,14,0,2,1,0,1,0,0
,"DITCHFIELD, Charles ",Full Back,29,0,0,2,0,0,1,0,0
,"HAY, Tom ",Goalkeeper,23,0,0,2,0,0,0,0,0
,"HIGHAM, Walter ",Winger,2,2,0,0,0,0,0,0,0
,"HODGE, William ",Full Back,9,0,0,0,0,0,1,0,0
,"HORNE, Johnny ",Goalkeeper,3,0,0,0,0,0,0,0,0
,"KIRKHAM, Johnny ",Inside Forward,29,9,0,2,0,0,1,0,0
,"LEA, Harry ",Inside Forward,28,11,0,2,2,0,1,0,0
,"LEA, Tom ",Winger,29,5,0,2,0,0,1,0,0
,"MASON, William ",Goalkeeper,4,0,0,0,0,0,1,0,0
,"MATTHEW, James ",Centre Half,6,0,0,0,0,0,0,0,0
,"MCLENNAN, Jack ",Full Back,20,0,0,2,0,0,0,0,0
,"SHUTTLEWORTH, William ",Wing Half,28,0,0,2,0,0,1,0,0
,"STEVENSON, John ",Full Back,21,0,0,2,0,0,1,0,0
,"TATTERSALL, James ",Wing Half,18,0,0,2,0,0,0,0,0
,"WHITEHEAD, Jimmy ",Inside Forward,30,11,0,2,0,0,1,0,0
,"YARWOOD, John ",Centre Half,0,0,0,0,0,0,0,0,0
