,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Kevin Nolan\3d307105,eng ENG,MT,25,33,33,2765,30.7,5,3,5,0,0,10,0,0.16,0.10,0.26,0.16,0.26,Matchs
Andy O'Brien\1719f6b2,ie IRL,DF,28,32,31,2821,31.3,0,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matchs
Kevin Davies\2f726a89,eng ENG,AT,30,32,31,2640,29.3,3,4,3,0,0,10,0,0.10,0.14,0.24,0.10,0.24,Matchs
El Hadji Diouf\1a4542c8,sn SEN,ATMT,26,34,30,2637,29.3,4,6,4,0,0,11,0,0.14,0.20,0.34,0.14,0.34,Matchs
Jussi Jääskeläinen\340d2a24,fi FIN,GB,32,28,28,2520,28.0,0,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,Matchs
Ricardo Gardner\b6a1eaa0,jm JAM,DFMT,28,26,25,2223,24.7,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matchs
Iván Campo\b655e58d,es ESP,DFMT,33,27,25,2059,22.9,1,1,1,0,0,8,0,0.04,0.04,0.09,0.04,0.09,Matchs
Gavin McCann\d1e78f75,eng ENG,MT,29,31,21,2020,22.4,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matchs
Danny Guthrie\fff10a46,eng ENG,MT,20,25,21,1900,21.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matchs
Abdoulaye Méïté\2b548af1,ci CIV,DF,26,21,21,1800,20.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Nicolas Anelka\931ed5e9,fr FRA,AT,28,18,18,1609,17.9,10,3,,,,0,0,0.56,0.17,0.73,,,Matchs
Grétar Steinsson\a79e86c4,is ISL,DF,25,16,16,1391,15.5,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matchs
Matthew Taylor\3b2c9cac,eng ENG,DFMT,25,16,16,1366,15.2,3,2,3,0,1,1,0,0.20,0.13,0.33,0.20,0.33,Matchs
Joey O'Brien\ce46f501,ie IRL,DFMT,21,19,15,1321,14.7,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matchs
Jlloyd Samuel\efc9ff16,tt TRI,DFMT,26,20,14,1312,14.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Gary Cahill\7914b9fe,eng ENG,DF,21,13,13,1148,12.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Nicky Hunt\0e9b2f57,eng ENG,DF,23,14,12,1096,12.2,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matchs
Gary Speed\5ca13d11,wls WAL,MT,37,14,11,968,10.8,1,0,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matchs
Ali Al-Habsi\032f766b,om OMA,GB,25,10,10,900,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Gérald Cid\33433569,fr FRA,DF,24,7,6,509,5.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ľubomír Michalík\3ae06b45,sk SVK,DF,23,7,5,496,5.5,0,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matchs
Mikel Alonso\eab32eb2,es ESP,MT,27,7,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Tamir Cohen\d1b983de,il ISR,MT,23,10,3,297,3.3,1,0,1,0,0,1,0,0.30,0.00,0.30,0.30,0.30,Matchs
Heiðar Helguson\5491eca5,is ISL,AT,29,6,3,273,3.0,2,0,2,0,0,1,0,0.66,0.00,0.66,0.66,0.66,Matchs
Grzegorz Rasiak\b1808048,pl POL,AT,28,7,2,284,3.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Stelios Giannakopoulos\29a5f7d3,gr GRE,ATMT,33,15,1,301,3.3,2,0,2,0,0,0,0,0.60,0.00,0.60,0.60,0.60,Matchs
Andranik Teymourian\dec2c4e1,ir IRN,MT,24,3,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ricardo Vaz Tê\238aa706,pt POR,ATMT,20,1,1,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Christian Wilhelmsson\a98823f2,se SWE,MT,27,8,0,241,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Daniel Braaten\81a4581a,no NOR,ATMT,25,6,0,150,1.7,1,0,1,0,0,0,0,0.60,0.00,0.60,0.60,0.60,Matchs
Total de l'équipe,,,27.4,38,417,,,34,22,34,0,1,76,0,0.89,0.58,1.47,0.89,1.47,
Total adversaire,,,26.4,38,,,,,,,,,,,,,,,,
