,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Shay Given\0db918ff,ie IRL,GB,29,38,38,3420,38.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Alan Shearer\438b3a51,eng ENG,AT,34,32,31,2747,30.5,10,4,6,4,4,3,0,0.33,0.13,0.46,0.20,0.33,Matchs
Jean-Alain Boumsong\c2c31ca9,fr FRA,DF,25,33,30,2714,30.2,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matchs
Nolberto Solano\37e7c753,pe PER,MT,30,32,29,2342,26.0,6,2,6,0,0,2,1,0.23,0.08,0.31,0.23,0.31,Matchs
Charles N'Zogbia\4e31f3e2,fr FRA,DFAT,19,32,27,2321,25.8,5,8,5,0,0,3,0,0.19,0.31,0.50,0.19,0.50,Matchs
Celestine Babayaro\dd4e6b97,ng NGA,DFMT,26,28,26,2317,25.7,0,1,0,0,0,3,1,0.00,0.04,0.04,0.00,0.04,Matchs
Scott Parker\65faf2a1,eng ENG,MT,24,26,26,2305,25.6,1,1,1,0,0,9,1,0.04,0.04,0.08,0.04,0.08,Matchs
Shola Ameobi\e79a368b,ng NGA,AT,23,30,25,2134,23.7,8,2,7,1,1,4,0,0.34,0.08,0.42,0.30,0.38,Matchs
Peter Ramage\a3576e11,eng ENG,DF,21,23,23,2025,22.5,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matchs
Titus Bramble\83ac7c3c,eng ENG,DF,24,24,21,1944,21.6,2,1,2,0,0,4,0,0.09,0.05,0.14,0.09,0.14,Matchs
Stephen Carr\eb0ae1e9,ie IRL,DF,28,19,19,1650,18.3,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matchs
Emre Belözoğlu\48add958,tr TUR,MT,24,20,19,1599,17.8,2,2,2,0,0,4,0,0.11,0.11,0.23,0.11,0.23,Matchs
Lee Bowyer\f4fd57ba,eng ENG,MT,28,28,18,1624,18.0,1,2,1,0,0,2,1,0.06,0.11,0.17,0.06,0.17,Matchs
Amdy Faye\c0e82ee2,sn SEN,DFMT,28,22,14,1339,14.9,0,2,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,Matchs
Robbie Elliott\9ade4dc1,eng ENG,DF,31,17,14,1327,14.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Steven Taylor\9f9ba8ca,eng ENG,DF,19,12,12,955,10.6,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matchs
Michael Owen\88b3f52c,eng ENG,AT,25,11,10,884,9.8,7,1,7,0,0,0,0,0.71,0.10,0.81,0.71,0.81,Matchs
Lee Clark\8bd64c51,eng ENG,MT,32,22,8,885,9.8,1,1,1,0,0,4,0,0.10,0.10,0.20,0.10,0.20,Matchs
Craig Moore\bf594599,au AUS,DF,29,8,8,720,8.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matchs
Albert Luque\80a6b1d8,es ESP,ATMT,27,14,6,651,7.2,1,0,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,Matchs
Michael Chopra\e8368ec0,eng ENG,AT,21,13,6,593,6.6,1,1,1,0,0,0,0,0.15,0.15,0.30,0.15,0.30,Matchs
Kieron Dyer\90b5a2f2,eng ENG,MT,26,11,4,450,5.0,0,2,0,0,0,0,0,0.00,0.40,0.40,0.00,0.40,Matchs
Matty Pattison\5a34dfe5,za RSA,MT,18,3,2,147,1.6,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Alan O'Brien\d1d6fced,ie IRL,MT,20,3,0,50,0.6,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Total de l'équipe,,,26.8,38,414,,,45,31,40,5,5,64,6,1.18,0.82,2.00,1.05,1.87,
Total adversaire,,,26.7,38,,,,,,,,,,,,,,,,
