-- League --	--- FA Cup ---	---- Other ----

1965/66
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ARMSTRONG, George 	Winger	39	6	0	1	0	0	0	0	0
										
BAKER, Doug 	Forward	0	0	0	0	0	0	0	0	0
										
BAKER, Joe 	Forward	24	13	0	1	0	0	0	0	0
										
BALDWIN, Tommy 	Forward	8	5	0	0	0	0	1	2	0
										
BURNS, Tony 	Goalkeeper	7	0	0	0	0	0	0	0	0
										
CORR, John 	Winger	0	0	0	0	0	0	0	0	0
										
COURT, David 	Midfielder	38	1	0	0	0	0	0	0	0
										
CUMMING, Gordon 	Midfielder	0	0	0	0	0	0	0	0	0
										
EASTHAM, George 	Midfielder	37	6	0	1	0	0	0	0	0
										
FOSTER, Tony 	Midfielder	0	0	0	0	0	0	0	0	0
										
FURNELL, Jim 	Goalkeeper	31	0	0	1	0	0	0	0	0
										
GILLIBRAND, Ian 	Central Defender	0	0	0	0	0	0	0	0	0
										
HOWE, Don 	Full Back	29	1	0	1	0	0	0	0	0
										
MCCULLOUGH, Billy 	Full Back	17	0	0	0	0	0	0	0	0
										
MCGILL, Jimmy 	Midfielder	2	0	0	0	0	0	1	0	0
										
MCLINTOCK, Frank 	Midfielder	36	2	0	1	0	0	0	0	0
										
NEILL, Terry 	Central Defender	39	0	0	1	0	0	0	0	0
										
NEILSON, Gordon 	Winger	2	0	0	0	0	0	0	0	0
										
O'ROURKE, James 	Full Back	0	0	0	0	0	0	0	0	0
										
PACK, Roy 	Full Back	1	0	0	0	0	0	0	0	0
										
RADFORD, John 	Forward	32	8	0	0	0	0	1	1	0
										
RHODES, Trevor 	Midfielder	0	0	0	0	0	0	0	0	0
										
SAMMELS, Jon 	Midfielder	32	6	0	1	0	0	1	1	0
										
SIMMONS, Dave 	Forward	0	0	0	0	0	0	0	0	0
										
SIMPSON, Peter 	Central Defender	5+3	0	0	0	0	0	1	0	0
										
SKIRTON, Alan 	Winger	23+1	9	0	1	0	0	1	1	0
										
STOREY, Peter 	Full Back	28	0	0	1	0	0	1	0	0
										
TAWSE, Brian 	Winger	0	0	0	0	0	0	1	0	0
										
URE, Ian 	Central Defender	21	0	0	0	0	0	1	0	0
										
WALLEY, Tom 	Central Defender	7+3	1	0	1	0	0	1	0	0
										
WILSON, Bob 	Goalkeeper	4	0	0	0	0	0	1	0	0
