-- League --	--- FA Cup ---	---- Other ----

1965/66
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BADGER, Len	Full Back	
										
BARLOW, Frank	Central Defender	
										
BIRCHENALL, Alan	Midfielder	
										
COLDWELL, Cec	Full Back	
										
DOCHERTY, John	Winger	
										
FENOUGHTY, Tom	Midfielder	
										
FINNIGAN, Denis	Central Defender	
										
HANCOX, David	Forward	
										
HARTLE, Barry	Winger	
										
HODGKINSON, Alan	Goalkeeper	
										
JONES, Mick	Forward	
										
KETTLEBOROUGH, Keith	Midfielder	
										
MALLENDER, Ken	Central Defender	
										
MATTHEWSON, Reg	Central Defender	
										
MUNKS, David	Central Defender	
										
REECE, Gil	Winger	
										
SHAW, Bernard	Full Back	
										
SHAW, Graham	Full Back	
										
SHAW, Joe	Central Defender	
										
STOPFORD, Alan	Winger	
										
WAGSTAFF, Tony	Midfielder	
										
WAGSTAFF, Barry	Midfielder	
										
WIDDOWSON, Bob	Goalkeeper	
										
WOODWARD, Alan	Winger	
