-- League --	--- FA Cup ---	---- Other ----

1965/66
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
AITKEN, Charlie	Full Back	
										
BAKER, Alan	Midfielder	
										
BLOOMFIELD, Ray	Wing Half	
										
BRADLEY, Keith	Full Back	
										
CHATTERLEY, Lew	Midfielder	
										
DEAKIN, Alan	Midfielder	
										
GAVAN, John	Goalkeeper	
										
HAMILTON, Willie	Inside Forward	
										
HATELEY, Tony	Forward	
										
MACEWAN, Jimmy	Winger	
										
MCLEOD, John	Winger	
										
PARK, Bobby	Midfielder	
										
PARKER, Graham	Midfielder	
										
POUNTNEY, Dave	Central Defender	
										
ROBERTS, Dave	Winger	
										
SCOTT, Tony	Winger	
										
SLEEUWENHOEK, John	Central Defender	
										
STOBART, Barry	Forward	
										
TINDALL, Mike	Wing Half	
										
WITHERS, Colin	Goalkeeper	
										
WOOSNAM, Phil	Inside Forward	
										
WRIGHT, Mick	Full Back
