-- League --	--- FA Cup ---	---- Other ----

1965/66
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ACKERMAN, Tony 	Central Defender	0	0	0	0	0	0	0	0	0
										
BENNETT, Peter 'Les' 	Midfielder	7+1	1	0	0	0	0	2	0	0
										
BICKLES, Dave 	Central Defender	12+1	0	0	0	0	0	0	0	0
										
BLOOMFIELD, Jimmy 	Midfielder	9+1	0	0	2	1	0	2	0	0
										
BOVINGTON, Eddie 	Midfielder	31	0	0	4	0	0	13	1	0
										
BOYCE, Ronnie 	Midfielder	16	2	0	1	0	0	6	0	0
										
BRABROOK, Peter 	Winger	32	8	0	4	1	0	14	3	0
										
BRITT, Martin 	Centre Forward	10	3	0	0	0	0	4	0	0
										
BROWN, Ken 	Central Defender	23	1	0	3	0	0	15	0	0
										
BURKETT, Jack 	Full Back	19	2	0	4	0	0	6	0	0
										
BURNETT, Dennis 	Central Defender	24	0	0	4	1	0	8	2	0
										
BYRNE, Johnny 	Forward	23	9	4	3	0	0	11	8	0
										
CHARLES, John 	Full Back	25	0	0	0	0	0	11	1	0
										
DAWKINS, Trevor 	Midfielder	2	0	0	0	0	0	0	0	0
										
DEAR, Brian 	Forward	7	1	0	1	0	0	2	0	0
										
DICKIE, Alan 	Goalkeeper	5	0	0	0	0	0	2	0	0
										
HURST, Geoff 	Forward	39	23	3	4	4	0	16	13	0
										
JAMES, David 	Full Back	0	0	0	0	0	0	0	0	0
										
KIRKUP, Joe 	Full Back	17	1	0	0	0	0	6	0	0
										
MOORE, Bobby 	Central Defender	37	0	0	4	0	0	15	2	0
										
PETERS, Martin 	Midfielder	40	11	0	4	0	0	16	6	0
										
PRESLAND, Eddie 	Full Back	2	0	0	0	0	0	0	0	0
										
REDKNAPP, Harry 	Winger	7	1	0	0	0	0	0	0	0
										
SCOTT, Tony 	Winger	2	0	0	0	0	0	0	0	0
										
SISSONS, John 	Winger	36	5	0	2	1	0	13	2	0
										
STANDEN, Jim 	Goalkeeper	37	0	0	4	0	0	14	0	0
