-- League --	--- FA Cup ---	---- Other ----

1965/66
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ARMFIELD, Jimmy	Full Back	
										
BALL, Alan	Midfielder	
										
BROWN, Ronnie	Winger	
										
CHARNLEY, Ray	Forward	
										
CONWAY, Peter	Central Defender	
										
CRAVEN, John	Midfielder	
										
FISHER, Hugh	Midfielder	
										
GREEN, Johnny	Central Defender	
										
HORNE, Des	Winger	
										
HUGHES, Emlyn	Central Defender	
										
JAMES, Glyn	Central Defender	
										
JONES, Philip	Winger	
										
LEA, Les	Winger	
										
MCPHEE, John	Central Defender	
										
MOIR, Ian	Winger	
										
OATES, Graham	Winger	
										
PARRY, Dave	Winger	
										
PRENTIS, John	Full Back	
										
ROBSON, Jimmy	Forward	
										
ROWE, Graham	Midfielder	
										
TAYLOR, Alan	Goalkeeper	
										
THOMPSON, Tommy	Full Back	
										
TURNER, Neil	Midfielder	
										
WADDELL, Bobby	Centre Forward	
										
WAITERS, Tony	Goalkeeper	
