Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ADDISON, Colin ",Midfielder,35,15,2,7,4,1,0,0,0
,"ARMSTRONG, John ",Goalkeeper,8,0,0,0,0,0,0,0,0
,"BAIRD, Doug ",Full Back,15,0,0,1,0,0,0,0,0
,"COBB, Billy ",Midfielder,16,1,0,4,0,0,0,0,0
,"GRANT, Brian ",Full Back,3,0,0,1,0,0,0,0,0
,"GRAY, Billy ",Winger,25,1,1,1,0,0,0,0,0
,"GRUMMITT, Peter ",Goalkeeper,34,0,0,7,0,0,0,0,0
,"HINDLEY, Peter ",Full Back,5,0,0,3,0,0,0,0,0
,"HOCKEY, Trevor ",Winger,41,4,0,4,2,0,0,0,0
,"ILEY, Jim ",Midfielder,1,0,0,0,0,0,0,0,0
,"JULIANS, Len ",Centre Forward,29,14,0,1,0,0,0,0,0
,"LE FLEM, Dick ",Winger,37,5,0,3,1,0,0,0,0
,"MCKINLAY, Bobby ",Central Defender,42,0,0,7,1,0,0,0,0
,"MOCHAN, Dennis ",Full Back,15,1,0,6,0,0,0,0,0
,"PALMER, Calvin ",Midfielder,25,8,3,2,0,0,0,0,0
,"QUIGLEY, Johnny ",Midfielder,30,6,0,7,2,0,0,0,0
,"STOREY-MOORE, Ian ",Winger,1,0,0,0,0,0,0,0,0
,"VOWDEN, Geoff ",Forward,19,8,0,6,2,0,0,0,0
,"WHITEFOOT, Jeff ",Wing Half,19,0,0,5,0,0,0,0,0
,"WILSON, Dave ",Forward,4,0,0,0,0,0,0,0,0
,"WILSON, Joe ",Full Back,30,0,0,5,0,0,0,0,0
,"WINFIELD, John ",Full Back,28,1,0,7,0,0,0,0,0
