Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALDIS, Peter ",Full Back,30,0,0,2,0,0,1,0,0
,"ASHFIELD, George ",Full Back,8,0,0,1,0,0,0,0,0
,"BIRCH, Trevor ",Wing Half,2,0,0,0,0,0,0,0,0
,"CHAPMAN, Roy ",Forward,8,2,0,0,0,0,0,0,0
,"CROWE, Vic ",Wing Half,23,0,0,3,0,0,0,0,0
,"CROWTHER, Stan ",Wing Half,26,4,0,2,0,0,1,0,0
,"DIXON, Johnny ",Inside Forward,14,2,0,0,0,0,0,0,0
,"DUGDALE, Jimmy ",Central Defender,38,1,0,2,0,0,1,0,0
,"GOLDIE, Jim ",Centre Forward,0,0,0,0,0,0,0,0,0
,"HAZELDEN, Wally ",Inside Forward,9,3,0,2,0,0,0,0,0
,"HINCHLIFFE, Jackie ",Wing Half,2,0,0,0,0,0,0,0,0
,"HITCHENS, Gerry ",Centre Forward,20,10,0,2,1,0,0,0,0
,"HOWELL, Reg ",Goalkeeper,0,0,0,0,0,0,0,0,0
,"JACKSON, Dennis ",Full Back,1,0,0,0,0,0,0,0,0
,"JONES, Les ",Full Back,5,0,0,0,0,0,0,0,0
,"LYNN, Stan ",Full Back,40,8,5,3,1,0,1,0,0
,"MCPARLAND, Peter ",Winger,41,16,0,3,1,0,1,0,0
,"MYERSCOUGH, Billy ",Inside Forward,22,5,0,2,0,0,1,0,0
,"PACE, Derek 'Doc' ",Centre Forward,12,3,0,0,0,0,1,0,0
,"PRITCHARD, Roy ",Full Back,1,0,0,0,0,0,0,0,0
,"ROBERTS, Ken ",Winger,2,0,0,0,0,0,0,0,0
,"SABIN, Arthur ",Goalkeeper,1,0,0,0,0,0,0,0,0
,"SAWARD, Pat ",Wing Half,40,0,0,2,0,0,1,0,0
,"SEWELL, Jackie ",Inside Forward,36,10,0,3,1,0,1,0,0
,"SIMS, Nigel ",Goalkeeper,41,0,0,3,0,0,1,0,0
,"SMITH, Les ",Winger,29,2,0,3,0,0,1,0,0
,"SOUTHREN, Tommy ",Winger,11,3,0,0,0,0,0,0,0
