

-- League --	--- FA Cup ---	---- Other ----

1900/01
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
AITKEN, Andy 	Centre Half	32	1	0	1	1	0	0	0	0
										
ALLEN, Ned 	Full Back	4	0	0	0	0	0	0	0	0
										
BIRNIE, Ted 	Wing Half	1	0	0	0	0	0	0	0	0
										
BURGESS, Charlie 	Full Back	30	0	0	1	0	0	0	0	0
										
CARR, Jack 	Wing Half	34	1	0	1	0	0	0	0	0
										
FRASER, Jack 	Winger	19	1	0	1	0	0	0	0	0
										
GARDNER, Alec 	Wing Half	34	6	0	1	0	0	0	0	0
										
GARDNER, Dave 	Full Back	29	1	1	1	0	0	0	0	0
										
GHEE, Tommy 	Wing Half	32	1	0	1	0	0	0	0	0
										
HEYWOOD, Fred 	Inside Forward	13	3	0	0	0	0	0	0	0
										
INNERD, Wilf 	Centre Half	2	0	0	0	0	0	0	0	0
										
KINGSLEY, Matt 	Goalkeeper	32	0	0	1	0	0	0	0	0
										
LAIDLAW, Jimmy 	Winger	10	3	0	1	0	0	0	0	0
										
LAVERICK, Charles 	Full Back	0	0	0	0	0	0	0	0	0
										
LITTLEFAIR, Jim 	Winger	2	0	0	0	0	0	0	0	0
										
MACFARLANE, Sandy 	Inside Forward	30	6	0	1	0	0	0	0	0
										
MOWATT, Archie 	Winger	0	0	0	0	0	0	0	0	0
										
NIBLO, Tommy 	Centre Forward	26	2	0	0	0	0	0	0	0
										
PEDDIE, Jock 	Centre Forward	33	16	0	1	0	0	0	0	0
										
ROGERS, Joe 	Winger	3	0	0	0	0	0	0	0	0
										
SCOTT, Matthew 	Full Back	5	0	0	0	0	0	0	0	0
										
VEITCH, Colin 	Centre Half	1	0	0	0	0	0	0	0	0
										
WATTS, Charlie 	Goalkeeper	2	0	0	0	0	0	0	0	0
										
