,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Hugo Rodallega\9683d0b2,co COL,AT,24,38,38,3310,36.8,10,4,9,1,2,6,0,0.27,0.11,0.38,0.24,0.35,Matchs
Titus Bramble\83ac7c3c,eng ENG,DF,28,35,35,3110,34.6,2,0,2,0,0,10,0,0.06,0.00,0.06,0.06,0.06,Matchs
Maynor Figueroa\d8524b21,hn HON,DF,26,35,35,3087,34.3,1,1,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,Matchs
Charles N'Zogbia\4e31f3e2,fr FRA,DFAT,23,36,35,3030,33.7,5,6,5,0,0,7,0,0.15,0.18,0.33,0.15,0.33,Matchs
Mohamed Diamé\b7d082af,sn SEN,MT,22,34,34,2852,31.7,1,1,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,Matchs
Mario Melchiot\1f5e2ed9,nl NED,DF,32,32,32,2850,31.7,0,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03,Matchs
Chris Kirkland\710265d2,eng ENG,GB,28,32,32,2768,30.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Paul Scharner\d8bcce3d,at AUT,DFMT,29,38,30,2518,28.0,4,3,4,0,0,6,0,0.14,0.11,0.25,0.14,0.25,Matchs
Hendry Thomas\bf53ebe9,hn HON,MT,24,31,27,2333,25.9,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matchs
Emmerson Boyce\84bfbd38,bb BRB,DF,29,24,23,2034,22.6,3,1,3,0,0,1,0,0.13,0.04,0.18,0.13,0.18,Matchs
James McCarthy\64b08de7,ie IRL,MT,18,20,19,1631,18.1,1,1,1,0,0,3,0,0.06,0.06,0.11,0.06,0.11,Matchs
Gary Caldwell\5dc37f4a,sct SCO,DFMT,27,16,16,1347,15.0,2,0,2,0,0,3,2,0.13,0.00,0.13,0.13,0.13,Matchs
Jason Scotland\07c4ef8b,tt TRI,AT,30,32,14,1561,17.3,1,2,1,0,0,1,0,0.06,0.12,0.17,0.06,0.17,Matchs
Jordi Gómez\d92b0327,es ESP,MT,24,23,11,1271,14.1,1,0,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matchs
Marcelo Martins Moreno\26e17f25,bo BOL,AT,22,12,9,724,8.0,0,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matchs
Jason Koumas\e3c6ba7b,wls WAL,MT,29,8,6,418,4.6,1,0,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,Matchs
Steve Gohouri\0d058ab8,ci CIV,DF,28,5,4,370,4.1,1,0,1,0,0,2,0,0.24,0.00,0.24,0.24,0.24,Matchs
Vladimir Stojković\c089980e,rs SRB,GB,26,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ben Watson\df540668,eng ENG,MT,24,5,4,335,3.7,1,0,1,0,0,0,0,0.27,0.00,0.27,0.27,0.27,Matchs
Victor Moses\e726e11e,ng NGA,DFAT,18,14,2,442,4.9,1,3,1,0,0,0,0,0.20,0.61,0.81,0.20,0.81,Matchs
Mike Pollitt\a31d9d81,eng ENG,GB,37,4,2,292,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Erik Edman\cf98b935,se SWE,DF,30,3,2,187,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Michael Brown\85543572,eng ENG,MT,32,2,2,151,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Scott Sinclair\273c483b,eng ENG,ATMT,20,18,1,359,4.0,1,0,1,0,0,0,0,0.25,0.00,0.25,0.25,0.25,Matchs
Cho Won-hee\6b4c91b1,kr KOR,DFMT,26,4,1,115,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Olivier Kapo\992c2db8,fr FRA,ATMT,28,1,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Marlon King\0fc9488a,jm JAM,AT,29,3,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,26.3,38,418,,,36,21,35,1,2,63,3,0.95,0.55,1.50,0.92,1.47,
Total adversaire,,,27.0,38,,,,,,,,,,,,,,,,
