Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BARNETT, Laurie ",Full Back,11,0,0,0,0,0,0,0,0
,"BARRASS, Matt ",Inside Forward,2,0,0,0,0,0,0,0,0
,"BOARDMAN, Ben ",Inside Forward,0,0,0,0,0,0,0,0,0
,"BRAY, Jackie ",Wing Half,20,1,0,0,0,0,0,0,0
,"BROOK, Eric ",Winger,42,10,0,5,3,0,0,0,0
,"BUSBY, Matt ",Wing Half,41,1,0,5,0,0,0,0,0
,"CANN, Syd ",Full Back,8,0,0,0,0,0,0,0,0
,"COWAN, Sam ",Central Defender,31,3,0,5,1,0,0,0,0
,"DALE, Billy ",Full Back,21,0,0,5,0,0,0,0,0
,"FELTON, Billy ",Full Back,23,0,0,5,0,0,0,0,0
,"GREGORY, Fred ",Full Back,3,0,0,0,0,0,0,0,0
,"HALLIDAY, Dave ",Centre Forward,40,28,0,5,4,0,0,0,0
,"LANGFORD, Len ",Goalkeeper,40,0,0,5,0,0,0,0,0
,"MARSHALL, Bobby ",Inside Forward,34,13,0,5,2,0,0,0,0
,"MCMULLAN, Jimmy ",Wing Half,21,1,0,5,0,0,0,0,0
,"PAYNE, John ",Winger,2,1,0,0,0,0,0,0,0
,"RACE, Harry ",Inside Forward,1,0,0,0,0,0,0,0,0
,"RIDDING, Bill ",Centre Forward,1,0,0,0,0,0,0,0,0
,"RIDLEY, Mick ",Full Back,21,0,0,0,0,0,0,0,0
,"ROWLEY, Harry ",Inside Forward,13,4,0,0,0,0,0,0,0
,"SYME, Robert ",Centre Forward,1,0,0,0,0,0,0,0,0
,"TILSON, Fred ",Inside Forward,37,13,0,5,3,0,0,0,0
,"TOMLINSON, George ",Goalkeeper,0,0,0,0,0,0,0,0,0
,"TOSELAND, Ernie ",Winger,40,5,0,5,3,0,0,0,0
,"TRAVIS, Harry ",Centre Forward,0,0,0,0,0,0,0,0,0
,"WALMSLEY, Cliff ",Goalkeeper,2,0,0,0,0,0,0,0,0
,"WRIGHTSON, Paddy ",Inside Forward,7,1,0,0,0,0,0,0,0
