	-- League --	--- FA Cup ---	---- Other ----

1969/70
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BRANFOOT, Ian	Full Back	
										
BURTON, Ken	Full Back	
										
COLEMAN, Tony	Winger	
										
CRAIG, Tommy	Midfielder	
										
DOWNES, Steve	Forward	
										
ELLIS, Sam	Central Defender	
										
EUSTACE, Peter	Midfielder	
										
FANTHAM, John	Forward	
										
FORD, David	Forward	
										
GRUMMITT, Peter	Goalkeeper	
										
IRVINE, Archie	Midfielder	
										
LAWSON, Willie	Winger	
										
MEGSON, Don	Full Back	
										
MOBLEY, Vic	Central Defender	
										
PRENDERGAST, Mick	Forward	
										
PROPHETT, Colin	Central Defender	
										
PUGH, Graham	Midfielder	
										
SINCLAIR, Jackie	Winger	
										
SMITH, Wilf	Full Back	
										
SPRINGETT, Peter	Goalkeeper	
										
THOMPSON, Alan	Central Defender	
										
WARBOYS, Alan	Forward	
										
WHITHAM, Jack	Forward	
										
WICKS, Peter	Goalkeeper	
										
WILCOCKSON, Harold	Full Back	
										
WOODALL, Brian	Winger	
										
YOUNG, Gerry	Central Defender	
