-- League --	--- FA Cup ---	---- Other ----

1969/70
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BOERSMA, Phil 	Midfielder	4	0	0	0	0	0	1+1	0	0
										
CALLAGHAN, Ian 	Winger	41	3	0	6	0	0	5+1	2	0
										
CLEMENCE, Ray 	Goalkeeper	14	0	0	1	0	0	2	0	0
										
DANDO, Phil 	Goalkeeper	0	0	0	0	0	0	0	0	0
										
EVANS, Alun 	Forward	17+2	3	0	1+1	2	0	3+1	4	0
										
EVANS, Roy 	Full Back	3	0	0	0	0	0	0	0	0
										
FLOOD, Eddie 	Full Back	0	0	0	0	0	0	0	0	0
										
GRAHAM, Bobby 	Forward	42	13	0	6	4	0	6	4	0
										
HALL, Brian 	Midfielder	0+1	0	0	0	0	0	0	0	0
										
HUGHES, Emlyn 	Central Defender	41	7	0	6	0	0	6	0	0
										
HUNT, Roger 	Forward	15+3	6	0	0	0	0	2+2	1	0
										
LAWLER, Chris 	Full Back	42	10	0	6	0	0	6	1	0
										
LAWRENCE, Tommy 	Goalkeeper	28	0	0	5	0	0	4	0	0
										
LINDSAY, Alec 	Full Back	4+2	1	0	0	0	0	1	1	0
										
LIVERMORE, Doug 	Midfielder	13+1	0	0	0	0	0	0	0	0
										
LLOYD, Larry 	Central Defender	8	0	0	0	0	0	1	0	0
										
MCLAUGHLIN, John 	Midfielder	1	0	0	0	0	0	0	0	0
										
PEPLOW, Steve 	Winger	2	0	0	0	0	0	1	0	0
										
PLATT, Jim 	Goalkeeper	0	0	0	0	0	0	0	0	0
										
ROSS, Ian 	Central Defender	7	1	0	4+1	1	0	1	0	0
										
SMITH, Tommy 	Central Defender	36	4	2	3	0	0	6	3	1
										
ST JOHN, Ian 	Forward	25+1	5	0	6	1	0	3+1	1	0
										
STRONG, Geoff 	Inside Forward	34	3	0	6	0	0	6	0	0
										
THOMPSON, Peter 	Winger	39	3	0	4	1	0	6	3	0
										
WALL, Peter 	Full Back	9	0	0	6	0	0	1	0	0
										
YEATS, Ron 	Central Defender	37	3	0	6	0	0	5	0	0
