-- League --	--- FA Cup ---	---- Other ----

1969/70
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ASTLE, Jeff 	Forward	34	25	0	0	0	0	9	5	0
										
BROWN, Tony 	Forward	40	10	0	1	1	0	12+1	4	0
										
CANTELLO, Len 	Midfielder	15+2	0	0	0	0	0	5	1	0
										
CUMBES, Jim 	Goalkeeper	15	0	0	0	0	0	0	0	0
										
FRASER, Doug 	Central Defender	33+1	0	0	1	0	0	13	0	0
										
FREEMAN, Percy 	Forward	2+1	0	0	0	0	0	0	0	0
										
GLOVER, Allan 	Midfielder	1+1	1	0	0	0	0	0+2	1	0
										
HARTFORD, Asa 	Midfielder	32+3	1	0	1	0	0	11	0	0
										
HEGAN, Danny 	Midfielder	13+1	2	0	0	0	0	4	0	0
										
HOPE, Bobby 	Midfielder	38	3	0	0	0	0	13	4	0
										
HUGHES, Lyndon 	Midfielder	20+3	0	0	1	0	0	7	0	0
										
KAYE, John 	Forward	28	0	0	1	0	0	10	0	0
										
KRZYWICKI, Dick 	Winger	18+3	3	0	1	0	0	4+2	1	0
										
LOVETT, Graham 	Midfielder	2+1	0	0	0	0	0	3+1	0	0
										
MARTIN, Dennis 	Winger	3+2	0	0	1	0	0	1+3	1	0
										
MERRICK, Alan 	Central Defender	11+1	0	0	0	0	0	5	0	0
										
NISBET, Gordon 	Full Back	1	0	0	0	0	0	0	0	0
										
OSBORNE, John 	Goalkeeper	26	0	0	1	0	0	13	0	0
										
POTTER, Ron 	Central Defender	6	0	0	0	0	0	0	0	0
										
REED, Hughie 	Winger	0	0	0	0	0	0	0+1	0	0
										
ROBERTSON, Ally 	Central Defender	10	0	0	0	0	0	0	0	0
										
SUGGETT, Colin 	Midfielder	42	12	0	1	0	0	12	4	0
										
TALBUT, John 	Central Defender	30	0	0	1	0	0	13	1	0
										
WILLIAMS, Graham 	Full Back	14+2	0	0	0	0	0	4	0	0
										
WILSON, Ray 	Full Back	28	0	0	1	0	0	4	0	0
