-- League --	--- FA Cup ---	---- Other ----

1969/70
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BALL, Alan	Midfielder	
										
BENNETT, Harry	Central Defender	
										
BRINDLE, Billy	Midfielder	
										
BROWN, Sandy	Full Back	
										
D'ARCY, Frank	Full Back	
										
HARVEY, Colin	Midfielder	
										
HUMPHREYS, Gerry	Winger	
										
HURST, John	Central Defender	
										
HUSBAND, Jimmy	Winger	
										
JACKSON, Tommy	Midfielder	
										
KENDALL, Howard	Midfielder	
										
KENYON, Roger	Central Defender	
										
LABONE, Brian	Central Defender	
										
MORRISSEY, Johnny	Winger	
										
NEWTON, Keith	Full Back	
										
ORMROD, Les	Full Back	
										
ROYLE, Joe	Forward	
										
WEST, Gordon	Goalkeeper	
										
WHITTLE, Alan	Forward	
										
WRIGHT, Tommy	Full Back	
