-- League --	--- FA Cup ---	---- Other ----

1969/70
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BATES, Mick	Midfielder	
										
BEAVEN, Ken	Winger	
										
BELFITT, Rod	Forward	
										
BREMNER, Billy	Midfielder	
										
CHARLTON, Jack	Central Defender	
										
CLARKE, Allan	Forward	
										
COOPER, Terry	Full Back	
										
DAVEY, Nigel	Full Back	
										
FAULKNER, John	Central Defender	
										
GALVIN, Chris	Midfielder	
										
GILES, Johnny	Midfielder	
										
GRAY, Eddie	Winger	
										
HARVEY, David	Goalkeeper	
										
HIBBITT, Terry	Winger	
										
HILLYARD, Ron	Goalkeeper	
										
HUNTER, Norman	Central Defender	
										
JOHANNESON, Albert	Winger	
										
JONES, Mick	Forward	
										
KENNEDY, David	Central Defender	
										
KISBY, Chris	Full Back	
										
LORIMER, Peter	Forward	
										
LUMSDEN, Jimmy	Midfielder	
										
MADELEY, Paul	Central Defender	
										
O'GRADY, Mike	Winger	
										
PETERSON, Paul	Full Back	
										
REANEY, Paul	Full Back	
										
SMITH, Colin	Central Defender	
										
SPRAKE, Gary	Goalkeeper	
										
YORATH, Terry	Midfielder
