-- League --	--- FA Cup ---	---- Other ----

1969/70
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BYRNE, Tony 	Full Back	35	1	0	3	0	0	6	0	0
										
CHANNON, Mick 	Forward	37+2	15	1	3	2	0	7	4	0
										
DAVIES, Ron 	Forward	29	12	1	2	0	0	6	4	1
										
FISHER, Hugh 	Midfielder	35+1	0	0	3	0	0	5+1	0	0
										
GABRIEL, Jimmy 	Midfielder	39	5	0	3	0	0	8	1	0
										
GURR, Gerry 	Goalkeeper	7	0	0	0	0	0	0	0	0
										
HOLLYWOOD, Denis 	Full Back	16	0	0	0	0	0	4+1	0	0
										
JENKINS, Tommy 	Winger	16	0	0	0	0	0	2	0	0
										
JONES, Ken 	Full Back	12	0	0	2	0	0	3	0	0
										
JUDD, Mike 	Winger	2	0	0	0	0	0	0	0	0
										
KEMP, Fred 	Midfielder	18+2	5	0	0+1	0	0	3	0	0
										
KIRKUP, Joe 	Full Back	29	0	0	1	0	0	5	0	0
										
MARTIN, Eric 	Goalkeeper	35	0	0	3	0	0	8	0	0
										
MCCARTHY, Bob 	Full Back	3	0	0	0	0	0	0	0	0
										
MCGRATH, John 	Central Defender	34	0	0	0	0	0	6	0	0
										
O'BRIEN, Gerry 	Winger	5	0	0	0	0	0	0	0	0
										
PAINE, Terry 	Winger	36	3	0	3	1	0	8	2	0
										
SAUL, Frank 	Forward	8+2	0	0	1	2	0	2+2	0	0
										
STOKES, Bobby 	Forward	16+2	2	0	2	1	0	2+2	0	0
										
SYDENHAM, John 	Winger	15+2	1	0	2	0	0	6	0	0
										
THOMPSON, Dave 	Winger	4+1	0	0	2	0	0	0	0	0
										
WALKER, Dave 	Central Defender	31	0	0	3	0	0	7	0	0
