,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Jeff Kenna\cf4038bb,ie IRL,DF,31,37,36,3059,34.0,1,2,1,0,0,1,0,0.03,0.06,0.09,0.03,0.09,Matchs
Robbie Savage\f60a24de,wls WAL,MT,27,33,33,2898,32.2,4,5,3,1,1,9,0,0.12,0.16,0.28,0.09,0.25,Matchs
Kenny Cunningham\984a2038,ie IRL,DF,31,31,31,2763,30.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Damien Johnson\c1c0a75f,nir NIR,MT,23,30,28,2408,26.8,1,1,1,0,0,6,0,0.04,0.04,0.07,0.04,0.07,Matchs
Nico Vaesen\97cbc169,be BEL,GB,32,27,27,2423,26.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Clinton Morrison\e80d5b3b,ie IRL,AT,23,28,24,2078,23.1,6,1,6,0,0,5,0,0.26,0.04,0.30,0.26,0.30,Matchs
Aliou Cissé\0717f817,sn SEN,DFMT,26,21,21,1881,20.9,1,0,1,0,0,11,0,0.05,0.00,0.05,0.05,0.05,Matchs
Paul Devlin\58be3ded,sct SCO,MT,30,32,20,1894,21.0,3,1,1,2,2,3,0,0.14,0.05,0.19,0.05,0.10,Matchs
Stern John\e4e2ac24,tt TRI,AT,25,30,20,1782,19.8,5,5,4,1,2,2,0,0.25,0.25,0.51,0.20,0.45,Matchs
Darren Purse\70137152,eng ENG,DF,25,20,19,1680,18.7,1,0,1,0,0,7,1,0.05,0.00,0.05,0.05,0.05,Matchs
Stan Lazaridis\5350fc7f,au AUS,DFMT,29,30,17,1771,19.7,2,6,2,0,0,1,0,0.10,0.30,0.41,0.10,0.41,Matchs
Jamie Clapham\1df59e7b,eng ENG,DF,26,16,16,1440,16.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Christophe Dugarry\4c5db7e2,fr FRA,ATMT,30,16,16,1294,14.4,5,1,5,0,0,4,0,0.35,0.07,0.42,0.35,0.42,Matchs
Geoff Horsfield\eb3a9b6d,eng ENG,AT,28,31,15,1582,17.6,5,2,5,0,0,1,1,0.28,0.11,0.40,0.28,0.40,Matchs
Stephen Clemence\31f20410,eng ENG,MT,24,15,15,1270,14.1,2,2,2,0,0,3,0,0.14,0.14,0.28,0.14,0.28,Matchs
Matthew Upson\1a6e6d03,eng ENG,DF,23,14,14,1211,13.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matchs
Olivier Tébily\10b7ae2e,ci CIV,DF,26,12,12,972,10.8,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matchs
Bryan Hughes\2afff071,eng ENG,MT,26,22,10,941,10.5,2,1,2,0,0,3,0,0.19,0.10,0.29,0.19,0.29,Matchs
Ian Bennett\28d29138,eng ENG,GB,30,10,10,900,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Martin Grainger\0e6df4ab,eng ENG,DF,29,9,8,669,7.4,0,1,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,Matchs
Jovan Kirovski\393c5930,us USA,AT,26,17,5,525,5.8,2,0,2,0,0,1,0,0.34,0.00,0.34,0.34,0.34,Matchs
Michael Johnson\8c848d46,jm JAM,DF,29,6,5,443,4.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Steve Vickers\4b0dbeef,eng ENG,DF,34,5,5,395,4.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Darren Carter\52fefc5b,eng ENG,DFMT,18,12,3,382,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Darryl Powell\4b351524,jm JAM,MT,30,11,3,350,3.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Mat Sadler\1108f3c0,eng ENG,DF,17,2,2,158,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Joey Hutchinson\0c71bffa,eng ENG,DF,20,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Andy Marriott\dff6c9f3,wls WAL,GB,31,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ferdinand Coly\da5d198d,sn SEN,DF,28,1,1,68,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Curtis Woodhouse\e6bf398d,eng ENG,MT,22,3,0,43,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Piotr Świerczewski\77946472,pl POL,MT,30,1,0,38,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Craig Fagan\26d9e452,eng ENG,ATMT,19,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Tommy Mooney\690373bc,eng ENG,AT,30,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,27.9,38,418,,,40,26,36,4,5,66,3,1.05,0.68,1.74,0.95,1.63,
Total adversaire,,,27.0,38,,,,,,,,,,,,,,,,
