,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Mikaël Silvestre\4dde97ea,fr FRA,DF,24,34,34,2921,32.5,1,6,1,0,0,2,0,0.03,0.18,0.22,0.03,0.22,Matchs
Ruud van Nistelrooy\80a30989,nl NED,AT,26,34,33,2907,32.3,25,4,16,9,9,5,0,0.77,0.12,0.90,0.50,0.62,Matchs
Ryan Giggs\561de8d0,wls WAL,ATMT,28,36,32,2852,31.7,8,10,8,0,0,0,0,0.25,0.32,0.57,0.25,0.57,Matchs
Paul Scholes\24a3a72c,eng ENG,MT,27,33,31,2741,30.5,14,3,14,0,0,4,0,0.46,0.10,0.56,0.46,0.56,Matchs
Fabien Barthez\321646f0,fr FRA,GB,31,30,30,2541,28.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ole Gunnar Solskjær\65cb97b8,no NOR,AT,29,37,29,2601,28.9,9,6,9,0,0,4,0,0.31,0.21,0.52,0.31,0.52,Matchs
David Beckham\53539318,eng ENG,MT,27,31,27,2516,28.0,6,8,6,0,0,5,0,0.21,0.29,0.50,0.21,0.50,Matchs
Rio Ferdinand\52465662,eng ENG,DF,23,28,27,2437,27.1,0,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matchs
John O'Shea\7c1f4685,ie IRL,DFMT,21,32,26,2287,25.4,0,1,0,0,0,0,0,0.00,0.04,0.04,0.00,0.04,Matchs
Wes Brown\659ccc97,eng ENG,DF,22,22,22,1853,20.6,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matchs
Juan Sebastián Verón\f11a57c1,ar ARG,MT,27,25,21,1762,19.6,3,3,3,0,0,1,0,0.15,0.15,0.31,0.15,0.31,Matchs
Gary Neville\1b013e33,eng ENG,DF,27,26,19,1823,20.3,0,4,0,0,0,3,0,0.00,0.20,0.20,0.00,0.20,Matchs
Roy Keane\8f218498,ie IRL,MT,30,21,19,1763,19.6,0,1,0,0,0,4,1,0.00,0.05,0.05,0.00,0.05,Matchs
Phil Neville\3db5e0ec,eng ENG,DFMT,25,25,19,1668,18.5,1,1,1,0,0,7,0,0.05,0.05,0.11,0.05,0.11,Matchs
Laurent Blanc\51a9b34c,fr FRA,DFMT,36,19,15,1422,15.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Nicky Butt\616b3f9a,eng ENG,DFMT,27,18,14,1218,13.5,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matchs
Roy Carroll\0e880937,nir NIR,GB,24,10,8,834,9.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Diego Forlán\d87d0dfc,uy URU,ATMT,23,25,7,834,9.3,6,2,6,0,0,3,0,0.65,0.22,0.86,0.65,0.86,Matchs
Quinton Fortune\fa706d7f,za RSA,MT,25,9,5,506,5.6,0,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matchs
Ricardo\2fe713ed,es ESP,GB,30,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Kieran Richardson\d2bf40b4,eng ENG,DFMT,17,2,0,41,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Luke Chadwick\9c35f696,eng ENG,MT,21,1,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Lee Roche\d391aaf0,eng ENG,DF,21,1,0,21,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Danny Pugh\7f60e79c,eng ENG,DFMT,19,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
David May\1c719a79,eng ENG,DF,32,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Michael Stewart\58db0909,sct SCO,MT,21,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,27.0,38,418,,,73,56,64,9,9,39,1,1.92,1.47,3.39,1.68,3.16,
Total adversaire,,,26.9,38,,,,,,,,,,,,,,,,
