-- League --	--- FA Cup ---	---- Other ----

1971/72
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BALDWIN, Tommy 	Forward	20	10	0	0	0	0	8+2	8	0
										
BONETTI, Peter 	Goalkeeper	33	0	0	3	0	0	12	0	0
										
BOYLE, John 	Midfielder	24	0	0	0	0	0	10	0	0
										
COOKE, Charlie 	Winger	35+3	2	0	3	1	0	11	1	0
										
DEMPSEY, John 	Central Defender	35	1	0	2	1	0	7+2	0	0
										
DROY, Micky 	Central Defender	1	0	0	0	0	0	0	0	0
										
FEELY, Peter 	Forward	0+1	0	0	0	0	0	0	0	0
										
FINNIESTON, Steve 	Forward	0	0	0	0	0	0	0	0	0
										
GARLAND, Chris 	Forward	16+1	4	0	1	0	0	5	2	0
										
GRAY, Terry 	Winger	0	0	0	0	0	0	0	0	0
										
HARRIS, Ron 	Central Defender	41	0	0	3	0	0	13	1	0
										
HINTON, Marvin 	Central Defender	5+1	0	0	0	0	0	6+2	0	0
										
HOLLINS, John 	Midfielder	42	11	4	3	1	1	13	6	3
										
HOUSEMAN, Peter 	Winger	26+1	1	0	3	1	0	10	4	0
										
HUDSON, Alan 	Midfielder	36	2	0	3	0	0	13	4	0
										
KEMBER, Steve 	Midfielder	24+3	3	0	2+1	0	0	0	0	0
										
MCCREADIE, Eddie 	Full Back	7	0	0	1	0	0	2+1	0	0
										
MULLIGAN, Paddy 	Full Back	27	1	0	3	0	0	6+1	0	0
										
OSGOOD, Peter 	Forward	36	18	0	3	1	0	13	12	0
										
PERKINS, Steve 	Full Back	0	0	0	0	0	0	0	0	0
										
PHILLIPS, John 	Goalkeeper	7	0	0	0	0	0	1	0	0
										
POTRAC, Tony 	Forward	1	0	0	0	0	0	0	0	0
										
SHERWOOD, Steve 	Goalkeeper	1	0	0	0	0	0	0	0	0
										
SMETHURST, Derek 	Forward	2	0	0	0	0	0	0	0	0
										
WEBB, Dave 	Central Defender	41	4	0	3	1	0	13	3	0
										
WELLER, Keith 	Winger	2	1	0	0	0	0	0	0	0
