
-- League --	--- FA Cup ---	---- Other ----

1971/72
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ALLEN, Russ	Forward	
										
ASTLE, Jeff	Forward	
										
BROWN, Ally	Forward	
										
BROWN, Tony	Forward	
										
BUTLER, David	Winger	
										
CANTELLO, Len	Midfielder	
										
COLLARD, Bruce	Midfielder	
										
CUMBES, Jim	Goalkeeper	
										
GLOVER, Allan	Midfielder	
										
GOULD, Bobby	Forward	
										
HARTFORD, Asa	Midfielder	
										
HONOUR, John	Midfielder	
										
HOPE, Bobby	Midfielder	
										
HUGHES, Lyndon	Midfielder	
										
JOHNSON, Glenn	Forward	
										
KAYE, John	Forward	
										
MACLEAN, Hugh	Winger	
										
MCCARTNEY, Mike	Full Back	
										
MCVITIE, George	Winger	
										
MERRICK, Alan	Central Defender	
										
MINTON, Roger	Full Back	
										
NISBET, Gordon	Full Back	
										
OSBORNE, John	Goalkeeper	
										
ROBERTSON, Ally	Central Defender	
										
SMITH, Graham	Goalkeeper	
										
SUGGETT, Colin	Midfielder	
										
WILE, John	Central Defender	
										
WILSON, Ray	Full Back	
