-- League --	--- FA Cup ---	---- Other ----

1964/65
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BROWN, Sandy	Full Back	
										
CLARKE, Ambrose	Central Defender	
										
GABRIEL, Jimmy	Midfielder	
										
GLOVER, Gerry	Midfielder	
										
HARRIS, Brian	Central Defender	
										
HARVEY, Colin	Midfielder	
										
HUSBAND, Jimmy	Winger	
										
LABONE, Brian	Central Defender	
										
MCLOUGHLIN, Tony	Winger	
										
MORRISSEY, Johnny	Winger	
										
PARKER, Alex	Full Back	
										
PICKERING, Fred	Forward	
										
RANKIN, Andy	Goalkeeper	
										
REES, Barrie	Wing Half	
										
SCOTT, Alex	Winger	
										
SHAW, Stuart	Winger	
										
STEVENS, Dennis	Forward	
										
TEMPLE, Derek	Winger	
										
VERNON, Roy	Forward	
										
WEST, Gordon	Goalkeeper	
										
WHITEHEAD, Norman	Winger	
										
WILSON, Ray	Full Back	
										
WRIGHT, Tommy	Full Back	
										
YOUNG, Alex	Forward	
