	-- League --	--- FA Cup ---	---- Other ----

1964/65
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
AULD, Bertie 	Winger	17	2	0	1	0	0	1	0	0
										
BEARD, Malcolm 	Central Defender	39	6	0	1	0	0	1	0	0
										
BEEL, Lenny 	Goalkeeper	1	0	0	0	0	0	0	0	0
										
BULLOCK, Mickey 	Forward	7	0	0	0	0	0	0	0	0
										
BULLOCK, Peter 	Forward	1	0	0	0	0	0	0	0	0
										
FENTON, Ronnie 	Midfielder	6	2	0	0	0	0	0	0	0
										
FOSTER, Winston 	Central Defender	42	1	0	1	0	0	1	0	0
										
FRASER, Cammie 	Full Back	5	0	0	0	0	0	0	0	0
										
GREEN, Colin 	Full Back	22	0	0	1	0	0	0	0	0
										
HARLEY, Alex 	Centre Forward	5	2	0	0	0	0	0	0	0
										
HELLAWELL, Mike 	Winger	16	2	0	0	0	0	1	0	0
										
HENNESSEY, Terry 	Central Defender	38	2	0	1	0	0	1	0	0
										
JACKSON, Alec 	Winger	36	3	0	1	1	0	1	0	0
										
LEEK, Ken 	Forward	14	5	0	0	0	0	1	0	0
										
LOFTY, Jimmy 	Winger	0	0	0	0	0	0	0	0	0
										
LYNN, Stan 	Full Back	38	10	8	1	0	0	1	0	0
										
MARTIN, Ray 	Full Back	20	0	0	0	0	0	1	0	0
										
PAGE, Malcolm 	Full Back	8	0	0	0	0	0	0	0	0
										
SCHOFIELD, John 	Goalkeeper	36	0	0	1	0	0	1	0	0
										
SHARPLES, Brian 	Central Defender	19	2	0	1	0	0	0	0	0
										
SMITH, Trevor 	Central Defender	4	0	0	0	0	0	0	0	0
										
THOMSON, Bobby 	Inside Forward	25	9	1	0	0	0	1	0	0
										
THWAITES, Denis 	Winger	26	7	0	1	1	0	0	0	0
										
VINCENT, Johnny 	Midfielder	5	0	0	0	0	0	0	0	0
										
VOWDEN, Geoff 	Forward	27	10	0	1	0	0	0	0	0
										
WITHERS, Colin 	Goalkeeper	5	0	0	0	0	0	0	0	0
