-- League --	--- FA Cup ---	---- Other ----

1989/90
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ALLPRESS, Tim 	Full Back	1	0	0	0	0	0	1	0	0
										
BEAUMONT, Dave 	Central Defender	16+3	0	0	0	0	0	4	0	0
										
BLACK, Kingsley 	Winger	36	11	0	1	0	0	2+1	0	0
										
BREACKER, Tim 	Full Back	38	1	0	1	0	0	5	0	0
										
CHAMBERLAIN, Alec 	Goalkeeper	38	0	0	1	0	0	5	0	0
										
COOKE, Richard 	Winger	3+8	1	0	0	0	0	1+1	0	0
										
DONAGHY, Mal 	Central Defender	5	0	0	0	0	0	0	0	0
										
DOWIE, Iain 	Forward	26+3	8	0	0+1	0	0	2+1	3	0
										
DREYER, John 	Central Defender	38	2	0	1	0	0	4	1	0
										
ELSTRUP, Lars 	Forward	13+10	4	1	0	0	0	3	5	0
										
FARRELL, Sean 	Forward	0+1	0	0	0	0	0	0	0	0
										
GILLARD, Ken 	Full Back	0	0	0	0	0	0	0	0	0
										
GRAY, Paul 	Forward	2+5	1	0	0	0	0	0+2	1	0
										
HARFORD, Mick 	Forward	1+3	0	0	1	0	0	0	0	0
										
HARVEY, Richard 	Full Back	17+9	0	0	1	0	0	3	0	0
										
HUGHES, Ceri 	Midfielder	1	0	0	0	0	0	0	0	0
										
JAMES, Julian 	Full Back	19+1	1	0	1	0	0	1	0	0
										
JOHNSON, Marvin 	Central Defender	7+5	0	0	1	0	0	1+1	0	0
										
KENNEDY, Mick 	Midfielder	30+2	0	0	1	0	0	3	0	0
										
MCDONOUGH, Darron 	Midfielder	15	0	0	0	0	0	2	0	0
										
NOGAN, Kurt 	Forward	10	2	0	0	0	0	0	0	0
										
POUTCH, Neil 	Full Back	0+1	0	0	0	0	0	0	0	0
										
PREECE, David 	Midfielder	30+2	1	0	1	0	0	5	1	0
										
REES, Jason 	Midfielder	8+6	0	0	0	0	0	0	0	0
										
RODGER, Graham 	Central Defender	2	0	0	0	0	0	1	0	0
										
ROSENTHAL, Ronny 	Forward	0	0	0	0	0	0	0	0	0
										
TIGHE, Aaron 	Midfielder	0	0	0	0	0	0	1+1	0	0
										
WEGERLE, Roy 	Forward	13+2	2	1	0	0	0	5	4	0
										
WILLIAMS, Steve 	Midfielder	14	1	0	0	0	0	1	0	0
										
WILSON, Danny 	Midfielder	35	7	4	1	1	0	5	0	0
