	-- League --	--- FA Cup ---	---- Other ----

1989/90
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ADAMS, Micky	Full Back	
										
ANDREWS, Ian	Goalkeeper	
										
BAKER, Graham	Midfielder	
										
BENALI, Francis	Full Back	
										
CASE, Jimmy	Midfielder	
										
CHEREDNIK, Alexei	Full Back	
										
COCKERILL, Glenn	Midfielder	
										
COOK, Andy	Full Back	
										
DAVIS, Steve	Central Defender	
										
DODD, Jason	Full Back	
										
FLOWERS, Tim	Goalkeeper	
										
FORREST, Gerry	Full Back	
										
HORNE, Barry	Midfielder	
										
LE TISSIER, Matthew	Forward	
										
LEE, Sammy	Midfielder	
										
LUSCOMBE, Lee	Winger	
										
MADDISON, Neil	Midfielder	
										
MOORE, Kevin	Central Defender	
										
OSMAN, Russell	Central Defender	
										
REES, Mel	Goalkeeper	
										
RIDEOUT, Paul	Forward	
										
ROWLAND, Andy	Forward	
										
RUDDOCK, Neil	Central Defender	
										
SHEARER, Alan	Forward	
										
TAYLOR, Gareth	Forward	
										
WALLACE, Danny	Winger	
										
WALLACE, Ray	Midfielder	
										
WALLACE, Rod	Forward
