Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ANTHROBUS, Steve ",Forward,10,0,0,0,0,0,0,0,0
,"BENNETT, Mickey ",Winger,6+1,1,0,0,0,0,0,0,0
,"BLACKWELL, Dean ",Central Defender,0+3,0,0,0,0,0,0,0,0
,"BROOKE, Garry ",Midfielder,0+2,0,0,0,0,0,0,0,0
,"COOPER, David ",Forward,0,0,0,0,0,0,0,0,0
,"CORK, Alan ",Forward,12+19,5,0,0+1,0,0,1+2,1,0
,"COTTERILL, Steve ",Forward,2,1,0,0,0,0,2+1,0,0
,"CURLE, Keith ",Central Defender,38,2,1,1,0,0,8,1,1
,"FAIRWEATHER, Carlton ",Winger,20+1,1,0,1,0,0,7+1,1,0
,"FASHANU, John ",Forward,24,11,4,1,0,0,3,3,2
,"FIORE, Mark ",Winger,0,0,0,0,0,0,1+1,0,0
,"FITZGERALD, Scott ",Central Defender,0+1,0,0,0,0,0,0,0,0
,"GAYLE, John ",Forward,8+3,1,0,0,0,0,1,0,0
,"GIBSON, Terry ",Forward,16+2,5,0,1,0,0,7,4,0
,"GOODYEAR, Clive ",Central Defender,4,0,0,0,0,0,0,0,0
,"JOSEPH, Roger ",Full Back,15+4,0,0,0+1,0,0,5,0,0
,"KRUSZYNSKI, Detsi ",Midfielder,26+1,2,0,1,0,0,3+2,0,0
,"MCALLISTER, Brian ",Central Defender,1+2,0,0,0,0,0,1,0,0
,"MCGEE, Paul ",Winger,11+2,0,0,0,0,0,2,1,0
,"MILLER, Paul ",Midfielder,11+4,2,0,0,0,0,3+1,0,0
,"MOUSSADDIK, Chuck ",Goalkeeper,0,0,0,0,0,0,0,0,0
,"NEWHOUSE, Aidan ",Forward,1+1,0,0,0,0,0,0,0,0
,"PHELAN, Terry ",Full Back,34,0,0,1,0,0,7,0,0
,"RYAN, Vaughan ",Midfielder,28+3,0,0,1,0,0,6,0,0
,"SANCHEZ, Lawrie ",Midfielder,16+2,1,0,0,0,0,5,0,0
,"SCALES, John ",Central Defender,27+1,2,0,1,0,0,4+1,1,0
,"SEGERS, Hans ",Goalkeeper,38,0,0,1,0,0,8,0,0
,"WISE, Dennis ",Midfielder,35,8,0,1,0,0,6,0,0
,"YOUNG, Eric ",Central Defender,35,5,0,1,0,0,8,0,0
