
-- League --	--- FA Cup ---	---- Other ----

1989/90
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ALLEN, Martin 	Midfielder	2	0	0	0	0	0	0	0	0
										
BARDSLEY, David 	Full Back	31	1	0	9	0	0	0	0	0
										
BARKER, Simon 	Midfielder	24+4	3	0	9	2	1	3	0	0
										
CHANNING, Justin 	Full Back	19+4	2	0	0	0	0	3	0	0
										
CLARKE, Colin 	Forward	27+7	6	0	7	2	0	3	1	0
										
DOYLE, Maurice 	Midfielder	0	0	0	0	0	0	0	0	0
										
FALCO, Mark 	Forward	11+10	5	0	2+2	0	0	0+1	0	0
										
FERDINAND, Les 	Forward	6+3	2	0	0	0	0	0	0	0
										
FRANCIS, Trevor 	Forward	3+1	5	0	0	0	0	3	0	0
										
HERRERA, Robbie 	Full Back	1	0	0	0	0	0	0	0	0
										
IORFA, Dominic 	Forward	0+1	0	0	0	0	0	0	0	0
										
JOYCE, Tony 	Full Back	0	0	0	0	0	0	0	0	0
										
KERSLAKE, David 	Full Back	0+1	0	0	0	0	0	0	0	0
										
LAW, Brian 	Central Defender	10	0	0	0	0	0	0	0	0
										
LILLIS, Jason 	Forward	0	0	0	0	0	0	0	0	0
										
MADDIX, Danny 	Central Defender	28+4	3	0	9	0	0	1	0	0
										
MCDONALD, Alan 	Central Defender	34	0	0	9	0	0	3	0	0
										
PARKER, Paul 	Full Back	32	0	0	9	0	0	2	0	0
										
REID, Peter 	Midfielder	15	0	0	0	0	0	2+1	0	0
										
ROBERTS, Tony 	Goalkeeper	5	0	0	0	0	0	0	0	0
										
RUTHERFORD, Mike 	Midfielder	1+1	0	0	0	0	0	0+1	0	0
										
SANSOM, Kenny 	Full Back	36	0	0	9	2	0	3	0	0
										
SEAMAN, David 	Goalkeeper	33	0	0	9	0	0	3	0	0
										
SINTON, Andy 	Winger	38	6	0	9	2	0	3	0	0
										
SPACKMAN, Nigel 	Midfielder	11+2	0	0	0	0	0	2	1	0
										
STEIN, Mark 	Forward	1+1	0	0	0	0	0	0	0	0
										
WEGERLE, Roy 	Forward	18+1	6	1	9	1	0	0	0	0
										
WILKINS, Ray 	Midfielder	23	1	0	9	2	0	0	0	0
										
WRIGHT, Paul 	Forward	9+6	5	2	0+2	0	0	2	1	1
