-- League --	--- FA Cup ---	---- Other ----

1989/90
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ATTEVELD, Ray 	Full Back	16+2	1	0	3+1	0	0	0	0	0
										
BEAGRIE, Peter 	Winger	14+5	0	0	2+1	0	0	0	0	0
										
COTTEE, Tony 	Forward	25+2	13	1	3+2	2	0	1+2	0	0
										
EBBRELL, John 	Midfielder	13+4	0	0	2	0	0	2	0	0
										
EBDON, Marcus 	Midfielder	0	0	0	0	0	0	0	0	0
										
KEOWN, Martin 	Central Defender	19+1	0	0	4	0	0	2	0	0
										
MCCALL, Stuart 	Midfielder	37	3	0	7	0	0	4	0	0
										
MCDONALD, Neil 	Full Back	26+5	1	0	7	0	0	3	0	0
										
NEVIN, Pat 	Winger	23+7	4	0	1+3	0	0	4	1	0
										
NEWELL, Mike 	Forward	20+6	7	0	4+2	0	0	4	3	0
										
POINTON, Neil 	Full Back	19	1	0	0	0	0	2	0	0
										
QUINLAN, Phil 	Forward	0	0	0	0	0	0	0	0	0
										
RATCLIFFE, Kevin 	Central Defender	24	0	0	7	0	0	2	0	0
										
REHN, Stefan 	Midfielder	1+3	0	0	0	0	0	1+1	0	0
										
SHARP, Graeme 	Forward	30+3	6	0	7	1	0	3+1	0	0
										
SHEEDY, Kevin 	Midfielder	33+4	9	3	6	2	1	4	2	0
										
SNODIN, Ian 	Midfielder	25	0	0	7	0	0	3	0	0
										
SOUTHALL, Neville 	Goalkeeper	38	0	0	7	0	0	4	0	0
										
WATSON, Dave 	Central Defender	28+1	1	0	4	0	0	3	0	0
										
WHITESIDE, Norman 	Midfielder	26+1	9	0	6	3	0	2	1	0
										
WRIGHT, Mark 	Full Back	1	0	0	0	0	0	0	0	0
