,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Sam Clucas\987718f5,eng ENG,MT,25,37,36,3185,35.4,3,1,3,0,0,9,1,0.08,0.03,0.11,0.08,0.11,Matchs
Andrew Robertson\2e4f5f03,sct SCO,DFMT,22,33,31,2736,30.4,1,2,1,0,0,5,0,0.03,0.07,0.10,0.03,0.10,Matchs
Ahmed Elmohamady\615ef733,eg EGY,DFMT,28,33,28,2524,28.0,0,2,0,0,0,3,1,0.00,0.07,0.07,0.00,0.07,Matchs
Harry Maguire\d8931174,eng ENG,DF,23,29,25,2307,25.6,2,1,2,0,0,5,0,0.08,0.04,0.12,0.08,0.12,Matchs
Curtis Davies\607fb965,eng ENG,DF,31,26,25,2135,23.7,0,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matchs
Tom Huddlestone\464cbbc9,eng ENG,MT,29,31,23,2026,22.5,1,0,0,1,1,5,1,0.04,0.00,0.04,0.00,0.00,Matchs
Eldin Jakupović\1148323a,ch SUI,GB,31,22,22,1980,22.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jake Livermore\b98570d1,eng ENG,MTDF,26,21,20,1670,18.6,1,0,1,0,0,3,1,0.05,0.00,0.05,0.05,0.05,Matchs
Michael Dawson\4771114f,eng ENG,DF,32,22,19,1722,19.1,3,0,3,0,0,4,0,0.16,0.00,0.16,0.16,0.16,Matchs
Robert Snodgrass\9f4647e9,sct SCO,ATMT,28,20,19,1710,19.0,7,2,5,2,2,2,0,0.37,0.11,0.47,0.26,0.37,Matchs
David Marshall\4d93d433,sct SCO,GB,31,16,16,1440,16.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Abel Hernández\a36da810,uy URU,AT,25,24,16,1425,15.8,4,3,4,0,0,0,0,0.25,0.19,0.44,0.25,0.44,Matchs
Andrea Ranocchia\539230cf,it ITA,DF,28,16,15,1330,14.8,2,2,2,0,0,2,0,0.14,0.14,0.27,0.14,0.27,Matchs
Alfred N'Diaye\7789bf63,sn SEN,MT,26,15,15,1273,14.1,1,0,1,0,0,7,0,0.07,0.00,0.07,0.07,0.07,Matchs
Adama Diomande\336dbcb2,no NOR,ATMT,26,22,13,1171,13.0,2,0,2,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matchs
Kamil Grosicki\81d8091f,pl POL,MT,28,15,12,1143,12.7,0,3,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,Matchs
Oumar Niasse\af721f98,sn SEN,AT,26,17,12,1097,12.2,4,1,4,0,0,3,1,0.33,0.08,0.41,0.33,0.41,Matchs
Lazar Marković\723ba189,rs SRB,MT,22,12,12,1005,11.2,2,0,2,0,0,4,0,0.18,0.00,0.18,0.18,0.18,Matchs
Ryan Mason\c8fac933,eng ENG,MT,25,16,11,927,10.3,1,1,1,0,0,4,0,0.10,0.10,0.19,0.10,0.19,Matchs
David Meyler\8ea6417a,ie IRL,MTDF,27,20,9,962,10.7,1,1,1,0,0,2,0,0.09,0.09,0.19,0.09,0.19,Matchs
Dieumerci Mbokani\d9847696,cd COD,AT,30,12,8,764,8.5,0,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matchs
Omar Elabdellaoui\4f56170e,no NOR,DFMT,24,8,7,615,6.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Evandro Goebel\67dbadfc,br BRA,MT,29,11,7,576,6.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Markus Henriksen\26acecd2,no NOR,MT,24,15,6,638,7.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Josh Tymon\efe6f6ac,eng ENG,MTDF,17,5,4,322,3.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Will Keane\fc7f8f87,ie IRL,AT,23,5,4,280,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Shaun Maloney\0558e236,sct SCO,MT,33,9,2,283,3.1,1,2,1,0,0,0,0,0.32,0.64,0.95,0.32,0.95,Matchs
Jarrod Bowen\79c84d1c,eng ENG,MT,19,7,1,181,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Daniel Batty\96c92a74,eng ENG,MT,18,0,0,,,,,,,,,,,,,,,Matchs
Josh Clackstone\25dfa9be,eng ENG,DF,19,0,0,,,,,,,,,,,,,,,Matchs
Ben Hinchliffe\15ef55d8,eng ENG,GB,27,0,0,,,,,,,,,,,,,,,Matchs
Dušan Kuciak\c78c8c27,sk SVK,GB,31,0,0,,,,,,,,,,,,,,,Matchs
Greg Luer\82865517,eng ENG,AT,21,0,0,,,,,,,,,,,,,,,Matchs
Greg Olley\784b9507,eng ENG,ATMT,20,0,0,,,,,,,,,,,,,,,Matchs
James Weir\c8d651c1,eng ENG,MT,20,0,0,,,,,,,,,,,,,,,Matchs
Total de l'équipe,,,27.4,38,418,3420,38.0,36,24,33,3,3,0,0,0.95,0.63,1.58,0.87,1.50,
Total adversaire,,,27.4,38,418,3420,38.0,75,53,64,11,13,56,2,1.97,1.39,3.37,1.68,3.08,
