-- League --	--- FA Cup ---	---- Other ----

1946/47
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BELLAS, Bill 	Central Defender	0	0	0	0	0	0	0	0	0
										
BETMEAD, Harry 	Central Defender	34	0	0	0	0	0	0	0	0
										
BLENKINSOPP, Tommy 	Wing Half	33	7	0	3	0	0	0	0	0
										
CAIRNS, Billy 	Centre Forward	28	18	0	3	4	0	0	0	0
										
CHARLESWORTH, Stan 	Central Defender	1	0	0	0	0	0	0	0	0
										
CHISHOLM, Wilf 	Goalkeeper	2	0	0	0	0	0	0	0	0
										
CLIFTON, Harry 	Inside Forward	36	12	0	2	0	0	0	0	0
										
FISHER, Fred 	Full Back	38	0	0	3	0	0	0	0	0
										
HALL, Alec 	Wing Half	20	0	0	3	0	0	0	0	0
										
HANSEN, Edwin 	Inside Forward	1	0	0	0	0	0	0	0	0
										
HODGSON, Jack 	Full Back	18	0	0	0	0	0	0	0	0
										
HODGSON, Sam 	Wing Half	13	0	0	0	0	0	0	0	0
										
JOHNSON, Jim 	Centre Forward	5	1	0	0	0	0	0	0	0
										
JOHNSON, Jack 	Winger	29	1	0	1	0	0	0	0	0
										
JONES, Tommy 	Inside Forward	8	3	0	1	0	0	0	0	0
										
KEEBLE, Fred 	Inside Forward	7	1	0	2	1	0	0	0	0
										
MCGOWAN, Jimmy 	Inside Forward	4	1	0	0	0	0	0	0	0
										
MOORE, Norman 	Centre Forward	7	1	0	0	0	0	0	0	0
										
MOULSON, George 	Goalkeeper	1	0	0	0	0	0	0	0	0
										
MOUNCER, Frank 	Full Back	14	0	0	1	0	0	0	0	0
										
PEARSON, Billy 	Winger	8	0	0	0	0	0	0	0	0
										
PENROSE, Norman 	Wing Half	1	0	0	0	0	0	0	0	0
										
REEVE, Fred 	Wing Half	27	0	0	0	0	0	0	0	0
										
REEVE, Ken 	Inside Forward	8	4	0	0	0	0	0	0	0
										
TAYLOR, Dick 	Central Defender	12	0	0	3	0	0	0	0	0
										
TWEEDY, George 	Goalkeeper	39	0	0	3	0	0	0	0	0
										
VINCENT, Ned 	Full Back	15	2	0	2	0	0	0	0	0
										
WALLBANKS, Horace 	Winger	9	1	0	2	0	0	0	0	0
										
WARDLE, Billy 	Winger	38	7	6	3	0	0	0	0	0
										
WHITFIELD, Jimmy 	Inside Forward	6	2	0	1	0	0	0	0	0
