-- League --	--- FA Cup ---	---- Other ----

1946/47
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
AINSLEY, George 	Centre Forward	28	11	0	1	1	0	0	0	0
										
ALBERRY, Ted 	Centre Forward	0	0	0	0	0	0	0	0	0
										
BANNISTER, Eddie 	Full Back	23	0	0	0	0	0	0	0	0
										
BATEY, Bob 	Central Defender	8	0	0	0	0	0	0	0	0
										
BENN, Alf 	Wing Half	0	0	0	0	0	0	0	0	0
										
BROWNE, Bobby 	Wing Half	19	0	0	0	0	0	0	0	0
										
BROWNING, Len 	Centre Forward	1	0	0	0	0	0	0	0	0
										
CLARKE, Harry 	Centre Forward	14	1	0	0	0	0	0	0	0
										
COCHRANE, Davy 	Winger	38	7	0	1	0	0	0	0	0
										
FEARNLEY, Harry 	Goalkeeper	9	0	0	0	0	0	0	0	0
										
GADSBY, Ken 	Full Back	16	0	0	1	0	0	0	0	0
										
GOLDBERG, Les 	Full Back	12	0	0	0	0	0	0	0	0
										
GRAINGER, Dennis 	Winger	32	5	0	1	0	0	0	0	0
										
HEATON, Billy 	Winger	14	0	0	0	0	0	0	0	0
										
HENRY, Gerry 	Inside Forward	36	4	3	1	0	0	0	0	0
										
HINDLE, Tom 	Winger	10	0	0	0	0	0	0	0	0
										
HODGKINSON, Eddie 	Inside Forward	2	0	0	0	0	0	0	0	0
										
HODGSON, John 	Goalkeeper	18	0	0	0	0	0	0	0	0
										
HOLLEY, Tom 	Central Defender	39	0	0	1	0	0	0	0	0
										
KANE, Bob 	Central Defender	1	0	0	0	0	0	0	0	0
										
MARTIN, Con 	Central Defender	8	0	0	1	0	0	0	0	0
										
MILBURN, Jim 	Full Back	36	1	0	1	0	0	0	0	0
										
POWELL, Aubrey 	Inside Forward	35	9	0	1	0	0	0	0	0
										
PRICE, Arthur 	Wing Half	6	0	0	0	0	0	0	0	0
										
ROBERTS, Peter 	Centre Forward	0	0	0	0	0	0	0	0	0
										
SHORT, John 	Wing Half	32	7	0	1	0	0	0	0	0
										
TWOMEY, Jim 	Goalkeeper	15	0	0	1	0	0	0	0	0
										
WARD, Whelan 	Inside Forward	0	0	0	0	0	0	0	0	0
										
WILLINGHAM, Ken 	Wing Half	10	0	0	0	0	0	0	0	0
