	-- League --	--- FA Cup ---	---- Other ----

1979/80
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ATKINSON, Hugh	Midfielder	
										
BELL, Norman	Forward	
										
BERRY, George	Central Defender	
										
BRADSHAW, Paul	Goalkeeper	
										
BRAZIER, Colin	Central Defender	
										
CARR, Willie	Midfielder	
										
CLARKE, Wayne	Forward	
										
DANIEL, Peter	Midfielder	
										
EVES, Mel	Forward	
										
GRAY, Andy	Forward	
										
HIBBITT, Ken	Midfielder	
										
HUGHES, Emlyn	Central Defender	
										
HUMPHREY, John	Full Back	
										
KEARNS, Mick	Goalkeeper	
										
MCALLE, John	Central Defender	
										
MOSS, Craig	Winger	
										
PALMER, Geoff	Full Back	
										
PARKIN, Derek	Full Back	
										
PATCHING, Martin	Midfielder	
										
RAFFERTY, Billy	Forward	
										
RICHARDS, John	Forward	
										
ROSS, Ian	Central Defender	
										
THOMAS, Dave	Winger	
