	-- League --	--- FA Cup ---	---- Other ----

1979/80
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ALEKSIC, Milija 	Goalkeeper	8	0	0	2	0	0	0	0	0
										
ARDILES, Ossie 	Midfielder	40	3	0	6	2	0	1	0	0
										
ARMSTRONG, Gerry 	Forward	28+2	4	0	5	3	0	1	1	0
										
BEAVON, Stuart 	Midfielder	2+1	0	0	0	0	0	0+1	0	0
										
DAINES, Barry 	Goalkeeper	32	0	0	4	0	0	2	0	0
										
FALCO, Mark 	Forward	7+2	2	0	2	0	0	0+1	0	0
										
GALVIN, Tony 	Winger	7+3	4	0	0	0	0	0	0	0
										
GIBSON, Terry 	Forward	1	0	0	2	0	0	0	0	0
										
HAZARD, Micky 	Midfielder	3	0	0	0	0	0	0	0	0
										
HODDLE, Glenn 	Midfielder	41	19	7	6	2	1	2	1	0
										
HUGHTON, Chris 	Full Back	39	1	0	6	0	0	2	0	0
										
JONES, Chris 	Forward	36+1	9	0	3	0	0	1	0	0
										
KENDALL, Mark 	Goalkeeper	2	0	0	0	0	0	0	0	0
										
LACY, John 	Central Defender	4	0	0	0	0	0	1	0	0
										
LEE, Colin 	Forward	8+2	0	0	0	0	0	2	0	0
										
MCALLISTER, Don 	Full Back	35+1	1	0	5	0	0	1	0	0
										
MILLER, Paul 	Central Defender	27	2	0	6	0	0	2	0	0
										
NAYLOR, Terry 	Full Back	6+1	0	0	1	0	0	0	0	0
										
PERRYMAN, Steve 	Central Defender	40	1	0	6	0	0	2	0	0
										
PRATT, John 	Midfielder	19+5	2	0	1+5	0	0	2	1	0
										
SMITH, Gordon 	Full Back	14	0	0	0	0	0	1	0	0
										
SOUTHEY, Peter 	Full Back	1	0	0	0	0	0	0	0	0
										
TAYLOR, Peter 	Winger	7+2	0	0	0+1	0	0	0	0	0
										
VILLA, Ricky 	Midfielder	22	3	0	6	0	0	0	0	0
										
YORATH, Terry 	Midfielder	33	1	0	5	0	0	2	0	0
