-- League --	--- FA Cup ---	---- Other ----

1979/80
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BANNISTER, Gary	Forward	
										
BARNES, David	Full Back	
										
BLAIR, Andy	Midfielder	
										
BLYTH, Jim	Goalkeeper	
										
COLLIER, Gary	Central Defender	
										
COOP, Mick	Full Back	
										
DYSON, Paul	Central Defender	
										
ENGLISH, Tommy	Forward	
										
FERGUSON, Mick	Forward	
										
GILLESPIE, Gary	Central Defender	
										
GOODING, Ray	Midfielder	
										
HATELEY, Mark	Forward	
										
HOLTON, Jim	Central Defender	
										
HUNT, Steve	Winger	
										
HUTCHISON, Tommy	Winger	
										
JACOBS, Steve	Central Defender	
										
JONES, Dave	Full Back	
										
LINACRE, Phil	Forward	
										
MCDONALD, Bobby	Full Back	
										
MURCOTT, Steve	Goalkeeper	
										
NARDIELLO, Don	Winger	
										
PHILLIPS, Nicky	Midfielder	
										
POWELL, Barry	Midfielder	
										
ROBERTS, Brian	Full Back	
										
SEALEY, Les	Goalkeeper	
										
THOMAS, Danny	Full Back	
										
THOMPSON, Garry	Forward	
										
VAN GOOL, Roger	Winger	
										
WALLACE, Ian	Forward	
										
WHITTON, Steve	Midfielder
