-- League --	--- FA Cup ---	---- Other ----

1979/80
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
CASE, Jimmy 	Midfielder	37	3	0	5	1	0	10	1	0
										
CLEMENCE, Ray 	Goalkeeper	41	0	0	8	0	0	10	0	0
										
COHEN, Avi 	Full Back	3+1	1	0	1	0	0	0	0	0
										
DALGLISH, Kenny 	Forward	42	16	0	8	2	0	10	5	0
										
FAIRCLOUGH, David 	Forward	9+5	5	0	1+4	3	0	2+5	5	0
										
HALSALL, Mick 	Midfielder	0	0	0	0	0	0	0	0	0
										
HANSEN, Alan 	Central Defender	38	4	0	8	0	0	7	0	0
										
HEIGHWAY, Steve 	Winger	2+7	0	0	0	0	0	1+1	0	0
										
IRWIN, Colin 	Central Defender	7+1	2	0	2	0	0	4	0	0
										
JOHNSON, David 	Forward	37	21	0	8	3	0	9	3	0
										
KENNEDY, Alan 	Full Back	37	1	0	5	0	0	9	0	0
										
KENNEDY, Ray 	Midfielder	40	9	0	8	0	0	8	0	0
										
LEE, Sammy 	Midfielder	6+1	0	0	4	0	0	0	0	0
										
MCDERMOTT, Terry 	Midfielder	37	11	2	6	2	1	10	3	0
										
NEAL, Phil 	Full Back	42	1	1	8	0	0	10	0	0
										
OGRIZOVIC, Steve 	Goalkeeper	1	0	0	0	0	0	0	0	0
										
SOUNESS, Graeme 	Midfielder	41	1	0	8	1	0	10	0	0
										
THOMPSON, Phil 	Central Defender	42	0	0	8	0	0	10	1	0
										
WATSON, Dave 	Central Defender	0	0	0	0	0	0	0	0	0
