-- League --	--- FA Cup ---	---- Other ----

1979/80
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ALBISTON, Arthur 	Full Back	25	0	0	0	0	0	3	0	0
										
BAILEY, Gary 	Goalkeeper	42	0	0	2	0	0	3	0	0
										
BUCHAN, Martin 	Central Defender	42	0	0	2	0	0	3	0	0
										
COPPELL, Steve 	Winger	42	8	0	2	0	0	2	1	0
										
GREENHOFF, Jimmy 	Forward	4+1	1	0	0	0	0	0	0	0
										
GRIMES, Ashley 	Full Back	20+6	3	0	0	0	0	1	0	0
										
HOUSTON, Stewart 	Full Back	14	0	0	2	0	0	1	0	0
										
JORDAN, Joe 	Forward	32	13	0	2	0	0	2	0	0
										
JOVANOVIC, Nikola 	Central Defender	1+1	0	0	0	0	0	0	0	0
										
LANE, Martin 	Full Back	0	0	0	0	0	0	0	0	0
										
MACARI, Lou 	Midfielder	39	9	0	2	0	0	3	0	0
										
MCGRATH, Chris 	Winger	0+1	0	0	0	0	0	0	0	0
										
MCILROY, Sammy 	Midfielder	41	6	2	2	1	1	2	1	0
										
MCQUEEN, Gordon 	Central Defender	33	9	0	2	0	0	2	0	0
										
MORAN, Kevin 	Central Defender	9	1	0	0	0	0	0	0	0
										
NICHOLL, Jimmy 	Full Back	42	0	0	2	0	0	3	0	0
										
PATERSON, Steve 	Central Defender	0+1	0	0	0	0	0	1	0	0
										
PEARS, Steve 	Goalkeeper	0	0	0	0	0	0	0	0	0
										
RITCHIE, Andy 	Forward	3+5	3	0	0	0	0	1+2	0	0
										
SLOAN, Tom 	Midfielder	1+4	0	0	0	0	0	0	0	0
										
THOMAS, Mickey 	Midfielder	35	8	1	2	0	0	3	2	0
										
WILKINS, Ray 	Midfielder	37	2	0	2	0	0	3	0	0
