,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Leighton Baines\b18095b6,eng ENG,DF,21,35,35,3117,34.6,3,2,2,1,1,8,0,0.09,0.06,0.14,0.06,0.12,Matchs
Emmerson Boyce\84bfbd38,bb BRB,DF,26,35,35,3022,33.6,0,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03,Matchs
Emile Heskey\30184789,eng ENG,AT,28,34,33,2695,29.9,9,2,9,0,0,6,0,0.30,0.07,0.37,0.30,0.37,Matchs
Denny Landzaat\93600e39,nl NED,MT,30,33,29,2520,28.0,2,1,2,0,1,2,0,0.07,0.04,0.11,0.07,0.11,Matchs
Kevin Kilbane\56cf4517,ie IRL,DFMT,29,33,28,2497,27.7,1,6,1,0,0,4,1,0.04,0.22,0.25,0.04,0.25,Matchs
Chris Kirkland\710265d2,eng ENG,GB,25,26,26,2295,25.5,0,2,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matchs
Lee McCulloch\dbfc8648,sct SCO,DFAT,28,29,25,2305,25.6,4,5,4,0,0,6,1,0.16,0.20,0.35,0.16,0.35,Matchs
Josip Skoko\f197aa41,au AUS,MT,30,28,24,2160,24.0,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matchs
Paul Scharner\d8bcce3d,at AUT,DFMT,26,25,22,2050,22.8,3,1,3,0,0,9,0,0.13,0.04,0.18,0.13,0.18,Matchs
Fitz Hall\f799f31c,eng ENG,DFAT,25,24,22,1825,20.3,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matchs
Arjan de Zeeuw\93d6bcd9,nl NED,DF,36,21,21,1765,19.6,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matchs
Henri Camara\b2b48ae0,sn SEN,AT,29,23,18,1617,18.0,6,1,5,1,1,3,0,0.33,0.06,0.39,0.28,0.33,Matchs
Matt Jackson\4b8b0f54,eng ENG,DF,34,20,17,1530,17.0,1,0,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,Matchs
Antonio Valencia\08aa17d0,ec ECU,DFMT,20,22,17,1380,15.3,1,1,1,0,0,6,1,0.07,0.07,0.13,0.07,0.13,Matchs
David Unsworth\05fcbb55,eng ENG,DF,32,15,15,1112,12.4,1,1,0,1,2,2,0,0.08,0.08,0.16,0.00,0.08,Matchs
Ryan Taylor\5c6dd7bc,eng ENG,DFMT,21,16,12,1110,12.3,1,1,1,0,0,5,0,0.08,0.08,0.16,0.08,0.16,Matchs
John Filan\a4321738,au AUS,GB,36,10,10,900,10.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Caleb Folan\bc0bc597,ie IRL,AT,23,13,8,692,7.7,2,0,2,0,0,2,0,0.26,0.00,0.26,0.26,0.26,Matchs
Gary Teale\048bfa2e,sct SCO,MT,28,12,7,534,5.9,0,,0,0,,0,0,0.00,,,0.00,,Matchs
David Wright\fdc640d2,eng ENG,DF,26,12,6,679,7.5,0,,0,0,,1,0,0.00,,,0.00,,Matchs
David Cotterill\7b6f3a36,wls WAL,ATMT,18,17,6,626,7.0,1,0,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14,Matchs
Andreas Johansson\5b4a6a36,se SWE,ATMT,28,12,4,446,5.0,0,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matchs
Svetoslav Todorov\504688a9,bg BUL,AT,27,9,3,328,3.6,2,0,2,0,1,1,0,0.55,0.00,0.55,0.55,0.55,Matchs
Julius Aghahowa\ed41a1e7,ng NGA,AT,24,6,3,311,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Andy Webster\f0c22147,sct SCO,DF,24,4,3,273,3.0,0,,0,0,,1,0,0.00,,,0.00,,Matchs
Mike Pollitt\a31d9d81,eng ENG,GB,34,3,2,225,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Kristofer Hæstad\142b2b70,no NOR,MT,22,2,1,73,0.8,0,,0,0,,1,0,0.00,,,0.00,,Matchs
David Connolly\3783ae20,ie IRL,AT,29,2,0,72,0.8,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Graham Kavanagh\dc15f511,ie IRL,MT,32,2,0,17,0.2,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Total de l'équipe,,,27.8,38,415,,,37,24,34,3,6,81,3,0.97,0.63,1.61,0.89,1.53,
Total adversaire,,,26.5,38,,,,,,,,,,,,,,,,
