,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Mark Schwarzer\da409c6f,au AUS,GB,33,36,36,3240,36.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Yakubu Aiyegbeni\a1fe3f62,ng NGA,AT,23,37,36,3171,35.2,12,4,8,4,5,2,0,0.34,0.11,0.45,0.23,0.34,Matchs
George Boateng\a44a9f65,nl NED,MT,30,35,35,3025,33.6,1,1,1,0,0,6,2,0.03,0.03,0.06,0.03,0.06,Matchs
Emanuel Pogatetz\6b08d120,at AUT,DF,23,35,35,3005,33.4,2,4,2,0,0,10,0,0.06,0.12,0.18,0.06,0.18,Matchs
Stewart Downing\b13c4620,eng ENG,ATMT,22,34,34,3039,33.8,2,8,2,0,0,4,0,0.06,0.24,0.30,0.06,0.30,Matchs
Andrew Taylor\fb67faf8,eng ENG,DFMT,19,34,34,2972,33.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jonathan Woodgate\9482a3bd,eng ENG,DF,26,30,30,2599,28.9,0,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matchs
Mark Viduka\c4c545c7,au AUS,AT,30,29,22,2081,23.1,14,3,14,0,0,2,0,0.61,0.13,0.74,0.61,0.74,Matchs
Lee Cattermole\538e77d5,eng ENG,MT,18,31,22,1962,21.8,1,2,1,0,0,10,0,0.05,0.09,0.14,0.05,0.14,Matchs
Andrew Davies\8912dc31,eng ENG,DF,21,23,21,1903,21.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Julio Arca\7ac25aa9,ar ARG,DFMT,25,21,18,1543,17.1,2,1,2,0,0,3,0,0.12,0.06,0.17,0.12,0.17,Matchs
Fábio Rochemback\808296db,br BRA,DFMT,24,20,17,1537,17.1,2,3,2,0,0,5,0,0.12,0.18,0.29,0.12,0.29,Matchs
James Morrison\21a66e33,sct SCO,ATMT,20,28,15,1522,16.9,2,2,2,0,0,0,0,0.12,0.12,0.24,0.12,0.24,Matchs
Abel Xavier\1c4eb067,pt POR,DF,33,14,14,1258,14.0,1,1,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,Matchs
Stuart Parnaby\389cc3d7,eng ENG,DF,24,17,9,852,9.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jason Euell\d97fe8bd,jm JAM,ATMT,29,17,9,795,8.8,0,2,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,Matchs
Robert Huth\0bd1ea64,de GER,DF,21,12,8,792,8.8,1,0,1,0,0,3,0,0.11,0.00,0.11,0.11,0.11,Matchs
Chris Riggott\6ec07df6,eng ENG,DF,25,6,5,487,5.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Malcolm Christie\6f5273d9,eng ENG,AT,27,13,4,366,4.1,1,0,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,Matchs
Gaizka Mendieta\c5589415,es ESP,MT,32,7,4,292,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Adam Johnson\1ba61951,eng ENG,MT,19,12,3,348,3.9,0,1,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26,Matchs
Lee Dong-gook\1c6f28eb,kr KOR,AT,27,8,3,277,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Brad Jones\ffc1c226,au AUS,GB,24,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Massimo Maccarone\1586379d,it ITA,AT,26,7,1,175,1.9,1,0,1,0,0,2,0,0.51,0.00,0.51,0.51,0.51,Matchs
David Wheater\2ad3ea29,eng ENG,DF,19,2,1,92,1.0,1,0,1,0,0,0,0,0.98,0.00,0.98,0.98,0.98,Matchs
Matthew Bates\dd7a0bfe,eng ENG,DF,19,1,0,68,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Danny Graham\7d7bdee6,eng ENG,AT,20,1,0,11,0.1,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Total de l'équipe,,,25.4,38,418,,,43,33,39,4,5,65,2,1.13,0.87,2.00,1.03,1.89,
Total adversaire,,,26.7,38,,,,,,,,,,,,,,,,
