,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
David James\86841dfb,eng ENG,GB,29,38,38,3420,38.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Paul Merson\eba7e6fd,eng ENG,ATMT,32,38,38,3364,37.4,6,6,6,0,0,2,0,0.16,0.16,0.32,0.16,0.32,Matchs
Alan Wright\df6cf3fe,eng ENG,DF,28,36,35,3113,34.6,1,4,1,0,0,3,0,0.03,0.12,0.14,0.03,0.14,Matchs
Alpay Özalan\e1a59314,tr TUR,DF,27,33,33,2855,31.7,0,0,0,0,0,12,0,0.00,0.00,0.00,0.00,0.00,Matchs
Steve Stone\4592c48e,eng ENG,MT,28,34,33,2780,30.9,2,2,2,0,0,8,0,0.06,0.06,0.13,0.06,0.13,Matchs
Gareth Southgate\a29c3ed6,eng ENG,DF,29,31,31,2663,29.6,2,1,2,0,0,6,0,0.07,0.03,0.10,0.07,0.10,Matchs
Dion Dublin\a0886d18,eng ENG,DFAT,31,33,29,2640,29.3,8,4,7,1,1,2,0,0.27,0.14,0.41,0.24,0.37,Matchs
George Boateng\a44a9f65,nl NED,MT,24,33,29,2558,28.4,1,0,1,0,0,9,0,0.04,0.00,0.04,0.04,0.04,Matchs
Gareth Barry\7dbbe367,eng ENG,MT,19,30,29,2501,27.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Lee Hendrie\8716663c,eng ENG,MT,23,32,27,2472,27.5,6,5,6,0,0,3,2,0.22,0.18,0.40,0.22,0.40,Matchs
Ian Taylor\daa71b88,eng ENG,MT,32,29,25,2202,24.5,4,2,4,0,0,3,1,0.16,0.08,0.25,0.16,0.25,Matchs
David Ginola\189225b3,fr FRA,ATMT,33,26,14,1298,14.4,3,4,3,0,0,7,0,0.21,0.28,0.49,0.21,0.49,Matchs
Steve Staunton\cb617782,ie IRL,DFMT,31,14,13,1113,12.4,0,2,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16,Matchs
Mark Delaney\882f42b8,wls WAL,DF,24,19,12,1340,14.9,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matchs
Julian Joachim\2a0f531a,eng ENG,AT,25,20,11,1186,13.2,7,1,7,0,0,0,0,0.53,0.08,0.61,0.53,0.61,Matchs
Juan Pablo Ángel\f0848ae1,co COL,AT,24,11,9,516,5.7,1,1,1,0,0,1,0,0.17,0.17,0.35,0.17,0.35,Matchs
Darius Vassell\e342b5e7,eng ENG,ATMT,20,22,5,793,8.8,4,1,4,0,0,2,0,0.45,0.11,0.57,0.45,0.57,Matchs
Gilles De Bilde\a0339c85,be BEL,AT,29,4,4,303,3.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Luc Nilis\f740af43,be BEL,AT,33,3,3,167,1.9,1,0,1,0,0,0,0,0.54,0.00,0.54,0.54,0.54,Matchs
Jlloyd Samuel\efc9ff16,tt TRI,DFMT,19,3,1,102,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
John McGrath\f4a5b406,ie IRL,MT,20,2,0,46,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Thomas Hitzlsperger\2757060a,de GER,MT,18,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,28.0,38,419,,,46,35,45,1,1,64,3,1.21,0.92,2.13,1.18,2.11,
Total adversaire,,,26.6,38,,,,,,,,,,,,,,,,
