,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Roger Johnson\f6e08a82,eng ENG,DF,27,38,38,3375,37.5,2,1,2,0,0,5,0,0.05,0.03,0.08,0.05,0.08,Matchs
Stephen Carr\eb0ae1e9,ie IRL,DF,33,38,38,3372,37.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ben Foster\d0b3ceb9,eng ENG,GB,27,38,38,3369,37.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Liam Ridgewell\7c9e057e,eng ENG,DF,26,36,36,3174,35.3,4,0,4,0,0,6,1,0.11,0.00,0.11,0.11,0.11,Matchs
Barry Ferguson\43420ade,sct SCO,MT,32,35,35,3150,35.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Seb Larsson\b26efc36,se SWE,MT,25,35,31,2833,31.5,4,6,3,1,1,5,0,0.13,0.19,0.32,0.10,0.29,Matchs
Cameron Jerome\680fb5ee,eng ENG,AT,23,34,30,2648,29.4,3,6,3,0,0,2,0,0.10,0.20,0.31,0.10,0.31,Matchs
Craig Gardner\1117b9ff,eng ENG,MT,23,29,25,2218,24.6,8,0,7,1,1,6,2,0.32,0.00,0.32,0.28,0.28,Matchs
Lee Bowyer\f4fd57ba,eng ENG,MT,33,29,24,2042,22.7,4,1,4,0,0,7,0,0.18,0.04,0.22,0.18,0.22,Matchs
Scott Dann\52105203,eng ENG,DF,23,20,20,1800,20.0,2,1,2,0,0,4,0,0.10,0.05,0.15,0.10,0.15,Matchs
Keith Fahey\e4def09b,ie IRL,MT,27,24,19,1516,16.8,1,1,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matchs
Nikola Žigić\aad584e0,rs SRB,AT,29,25,13,1319,14.7,5,3,5,0,0,4,0,0.34,0.20,0.55,0.34,0.55,Matchs
Alexander Hleb\35cf43aa,by BLR,MT,29,19,13,1089,12.1,1,2,1,0,0,0,0,0.08,0.17,0.25,0.08,0.25,Matchs
Martin Jiránek\eb005dc3,cz CZE,DF,31,10,10,781,8.7,0,1,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matchs
Jean Beausejour\c8404849,cl CHI,DFAT,26,17,9,895,9.9,2,0,2,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matchs
David Bentley\a00fbcec,eng ENG,MT,25,13,9,821,9.1,0,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,Matchs
Kevin Phillips\23d97ca1,eng ENG,AT,37,14,5,493,5.5,1,0,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matchs
Stuart Parnaby\389cc3d7,eng ENG,DF,28,5,5,403,4.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Matt Derbyshire\193ed0c0,eng ENG,AT,24,13,4,470,5.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
David Murphy\b05e73d5,eng ENG,DF,26,10,3,431,4.8,0,1,0,0,0,2,0,0.00,0.21,0.21,0.00,0.21,Matchs
James McFadden\2cfdae75,sct SCO,ATMT,27,4,3,276,3.1,0,1,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33,Matchs
Obafemi Martins\70849fc2,ng NGA,AT,25,4,3,248,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jordon Mutch\37c408cc,eng ENG,MT,18,3,3,243,2.7,0,1,0,0,0,1,0,0.00,0.37,0.37,0.00,0.37,Matchs
Curtis Davies\607fb965,eng ENG,DF,25,6,2,338,3.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Garry O'Connor\07fffbc5,sct SCO,AT,27,3,2,149,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Colin Doyle\93b41c46,ie IRL,GB,25,1,0,51,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,28.0,38,418,,,37,23,35,2,2,56,3,0.97,0.61,1.58,0.92,1.53,
Total adversaire,,,26.9,38,,,,,,,,,,,,,,,,
