Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ADAMSON, Jimmy ",Wing Half,42,1,1,8,0,0,0,0,0
,"ANGUS, John ",Full Back,41,0,0,8,0,0,0,0,0
,"BLACKLAW, Adam ",Goalkeeper,41,0,0,8,0,0,0,0,0
,"CONNELLY, John ",Winger,34,20,0,8,4,0,0,0,0
,"CUMMINGS, Tommy ",Central Defender,23,0,0,0,0,0,0,0,0
,"ELDER, Alex ",Full Back,34,0,0,8,0,0,0,0,0
,"FURNELL, Jim ",Goalkeeper,1,0,0,0,0,0,0,0,0
,"HARRIS, Gordon ",Midfielder,2,0,0,0,0,0,0,0,0
,"LAWSON, Ian ",Inside Forward,8,3,0,1,0,0,0,0,0
,"MARSHALL, Billy ",Full Back,1,0,0,0,0,0,0,0,0
,"MCILROY, Jimmy ",Midfielder,32,6,3,6,1,1,0,0,0
,"MEREDITH, Trevor ",Winger,7,3,0,0,0,0,0,0,0
,"MILLER, Brian ",Wing Half,42,3,0,8,0,0,0,0,0
,"PILKINGTON, Brian ",Winger,41,9,0,8,2,0,0,0,0
,"POINTER, Ray ",Forward,42,19,0,8,4,0,0,0,0
,"ROBSON, Jimmy ",Forward,38,18,0,8,4,0,0,0,0
,"SEITH, Bobby ",Wing Half,27,0,0,8,0,0,0,0,0
,"WHITE, Billy ",Inside Forward,6,2,0,1,0,0,0,0,0
