,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Shay Given\0db918ff,ie IRL,GB,27,38,38,3420,38.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Alan Shearer\438b3a51,eng ENG,AT,32,37,37,3313,36.8,22,4,15,7,10,1,0,0.60,0.11,0.71,0.41,0.52,Matchs
Gary Speed\5ca13d11,wls WAL,MT,33,38,37,3298,36.6,3,3,3,0,0,6,0,0.08,0.08,0.16,0.08,0.16,Matchs
Olivier Bernard\a14778f2,fr FRA,DF,23,35,35,3133,34.8,1,3,1,0,0,4,0,0.03,0.09,0.11,0.03,0.11,Matchs
Aaron Hughes\dccccccc,nir NIR,DF,23,34,34,2965,32.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Laurent Robert\2f907a4b,fr FRA,ATMT,28,35,31,2578,28.6,6,6,6,0,0,2,1,0.21,0.21,0.42,0.21,0.42,Matchs
Titus Bramble\83ac7c3c,eng ENG,DF,22,29,27,2486,27.6,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matchs
Andy O'Brien\1719f6b2,ie IRL,DF,24,28,27,2347,26.1,2,0,2,0,0,2,2,0.08,0.00,0.08,0.08,0.08,Matchs
Jermaine Jenas\3149f712,eng ENG,MT,20,31,26,2382,26.5,2,2,2,0,0,3,0,0.08,0.08,0.15,0.08,0.15,Matchs
Kieron Dyer\90b5a2f2,eng ENG,MT,24,25,25,2160,24.0,1,3,1,0,0,1,0,0.04,0.12,0.17,0.04,0.17,Matchs
Jonathan Woodgate\9482a3bd,eng ENG,DF,23,18,18,1563,17.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Shola Ameobi\e79a368b,ng NGA,AT,21,26,18,1556,17.3,7,2,7,0,0,0,0,0.40,0.12,0.52,0.40,0.52,Matchs
Lee Bowyer\f4fd57ba,eng ENG,MT,26,24,17,1526,17.0,2,1,2,0,0,5,0,0.12,0.06,0.18,0.12,0.18,Matchs
Steven Caldwell\6839f68e,sct SCO,DF,22,18,16,1496,16.6,1,1,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,Matchs
Craig Bellamy\b9eae55b,wls WAL,AT,24,16,13,1208,13.4,4,0,4,0,0,3,0,0.30,0.00,0.30,0.30,0.30,Matchs
Darren Ambrose\6e5117de,eng ENG,ATMT,19,24,10,960,10.7,2,2,2,0,0,3,0,0.19,0.19,0.37,0.19,0.37,Matchs
Nolberto Solano\37e7c753,pe PER,MT,28,12,8,854,9.5,0,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,Matchs
Hugo Viana\9a5542cc,pt POR,MT,20,16,5,542,6.0,0,1,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matchs
Andy Griffin\38517dc5,eng ENG,DF,24,5,5,439,4.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Michael Chopra\e8368ec0,eng ENG,AT,19,6,1,131,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Steven Taylor\9f9ba8ca,eng ENG,DF,17,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Michael Bridges\a57b3014,eng ENG,ATMT,24,6,0,67,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Martin Brittain\674a49e7,eng ENG,MT,18,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,25.7,38,429,,,53,33,46,7,10,47,3,1.39,0.87,2.26,1.21,2.08,
Total adversaire,,,27.5,38,,,,,,,,,,,,,,,,
