,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Kenny Cunningham\984a2038,ie IRL,DF,32,36,36,3211,35.7,0,2,0,0,0,2,1,0.00,0.06,0.06,0.00,0.06,Matchs
Damien Johnson\c1c0a75f,nir NIR,MT,24,35,35,3076,34.2,1,4,1,0,0,6,0,0.03,0.12,0.15,0.03,0.15,Matchs
Maik Taylor\755ea891,nir NIR,GB,31,34,34,2959,32.9,0,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,Matchs
Mikael Forssell\1454df8d,fi FIN,AT,22,32,32,2807,31.2,17,1,16,1,1,1,0,0.55,0.03,0.58,0.51,0.55,Matchs
Stephen Clemence\31f20410,eng ENG,MT,25,35,32,2728,30.3,2,1,2,0,0,4,0,0.07,0.03,0.10,0.07,0.10,Matchs
Robbie Savage\f60a24de,wls WAL,MT,28,31,31,2675,29.7,3,4,1,2,2,12,0,0.10,0.13,0.24,0.03,0.17,Matchs
Matthew Upson\1a6e6d03,eng ENG,DF,24,30,30,2686,29.8,0,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03,Matchs
Stan Lazaridis\5350fc7f,au AUS,DFMT,30,30,25,2125,23.6,2,5,2,0,0,0,0,0.08,0.21,0.30,0.08,0.30,Matchs
Jamie Clapham\1df59e7b,eng ENG,DF,27,25,22,2015,22.4,0,1,0,0,0,0,0,0.00,0.04,0.04,0.00,0.04,Matchs
David Dunn\7ecdf483,eng ENG,MT,23,21,20,1790,19.9,2,1,1,1,2,2,0,0.10,0.05,0.15,0.05,0.10,Matchs
Clinton Morrison\e80d5b3b,ie IRL,AT,24,32,19,1793,19.9,4,4,4,0,0,1,0,0.20,0.20,0.40,0.20,0.40,Matchs
Bryan Hughes\2afff071,eng ENG,MT,27,26,17,1679,18.7,3,1,3,0,0,0,0,0.16,0.05,0.21,0.16,0.21,Matchs
Olivier Tébily\10b7ae2e,ci CIV,DF,27,27,17,1553,17.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jeff Kenna\cf4038bb,ie IRL,DF,32,17,14,1200,13.3,2,0,2,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matchs
Christophe Dugarry\4c5db7e2,fr FRA,ATMT,31,14,12,992,11.0,1,1,1,0,0,4,1,0.09,0.09,0.18,0.09,0.18,Matchs
Martin Taylor\08840bbf,eng ENG,DF,23,12,11,993,11.0,1,0,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,Matchs
Darren Purse\70137152,eng ENG,DF,26,9,9,802,8.9,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matchs
Stern John\e4e2ac24,tt TRI,AT,26,29,7,830,9.2,4,0,4,0,0,0,0,0.43,0.00,0.43,0.43,0.43,Matchs
Aliou Cissé\0717f817,sn SEN,DFMT,27,15,5,535,5.9,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ian Bennett\28d29138,eng ENG,GB,31,6,4,461,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Martin Grainger\0e6df4ab,eng ENG,DF,30,4,3,250,2.8,1,1,1,0,0,0,0,0.36,0.36,0.72,0.36,0.72,Matchs
Geoff Horsfield\eb3a9b6d,eng ENG,AT,29,3,2,147,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Darren Carter\52fefc5b,eng ENG,DFMT,19,5,1,74,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jovan Kirovski\393c5930,us USA,AT,27,6,0,69,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Paul Devlin\58be3ded,sct SCO,MT,31,2,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Andrew Barrowman\dd2a2b08,sct SCO,AT,18,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Luciano Figueroa\c4e3421a,ar ARG,AT,22,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,27.4,38,428,,,43,29,39,4,5,45,5,1.13,0.76,1.89,1.03,1.79,
Total adversaire,,,27.2,38,,,,,,,,,,,,,,,,
